nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6642431559818345, 0.5426092987016098)","(0.6765952584071051, 0.5500258935359263)","(0.6789801523679913, 0.5530079835222608)","(0.6813698662466672, 0.5562895097376873)","(0.6712607662160928, 0.5464938977659455)","(0.6697744553461511, 0.5468494241887885)","(0.668092434222883, 0.5471763674751595)","(0.6823717471047174, 0.5777772009233785)","(0.6621996489438158, 0.5631721403215327)","(0.6597418193216938, 0.5523325692523622)","(0.6526774601502866, 0.5485742968834931)","(0.6848076115121389, 0.6095959805386342)","(0.5788167648382132, 0.5828782365872323)","(0.6371292469106924, 0.6829444226962996)","(0.4869586646834742, 0.5633234215644146)","(0.5754291691702297, 0.749181878038777)","(0.4195830819906897, 0.4823735116661856)"
"(0.6650880272293993, 0.5425062960400182)","(0.6773463552926262, 0.5500559628982378)","(0.6796048914358068, 0.5530714324582162)","(0.6818466421329628, 0.5563666912225588)","(0.6723123089972646, 0.5465189972957543)","(0.6709545243592265, 0.546899147939572)","(0.6694118349980099, 0.5472658193194795)","(0.6823623795887266, 0.5780564777223115)","(0.6634383510042752, 0.5635194645061372)","(0.6602039198219651, 0.5521642128070763)","(0.6536428293426012, 0.5484215255939612)","(0.6841889886589332, 0.6104375040614535)","(0.5771146450009392, 0.5803591710426325)","(0.636259477316362, 0.6829687897419889)","(0.49171948356506257, 0.5348032659445064)","(0.5754886530773913, 0.7493350384952321)","(0.43195786405276676, 0.4339789203552665)"
"(0.6658447589073997, 0.5425186721317151)","(0.6780647863319162, 0.5502521434586098)","(0.6802217217036353, 0.5533149271578234)","(0.6823398657056294, 0.5566321904564805)","(0.6732677486670893, 0.5466763113206372)","(0.6720242979643243, 0.5470753630280228)","(0.6706093858172024, 0.5474792617462187)","(0.6824245597376983, 0.5784116980634937)","(0.6646588054292422, 0.5639195286588525)","(0.6606912222497683, 0.5521079222639136)","(0.6545476741168341, 0.5483853829490567)","(0.6838053945616979, 0.6117734354692752)","(0.5764136076807155, 0.5778744558354371)","(0.6353036263883822, 0.6829938045192725)","(0.4997041353256841, 0.5101121730737763)","(0.5756892072848797, 0.7495535256423611)","(0.4494829630101487, 0.3939111264713447)"
"(0.6664666008282389, 0.5426815456443745)","(0.6787229912542256, 0.5506544895383318)","(0.6808038719328426, 0.5537731621093139)","(0.6828195937585735, 0.5571280548344693)","(0.6741033252024721, 0.5470124221904028)","(0.6729531167270435, 0.5474284563586995)","(0.6716441534338035, 0.547865876645754)","(0.6825506289800023, 0.5789751599440776)","(0.6657535874204494, 0.5644828120033792)","(0.6611321403152195, 0.5522052213584361)","(0.6552945658877194, 0.5484988952016508)","(0.6836186954469405, 0.613417101906731)","(0.5761800996073488, 0.5767730174364756)","(0.6344448646187518, 0.682895665541119)","(0.5102359813687973, 0.4933504281622001)","(0.5760885310339774, 0.7497744044779636)","(0.47077001106766936, 0.3680544360812179)"
"(0.666964777282903, 0.5429728584133952)","(0.6793513277193897, 0.5512026310800684)","(0.6813947795987978, 0.5543897363133654)","(0.6833350814027956, 0.5578024435988129)","(0.6747953697240172, 0.5474706024000984)","(0.6736919685399352, 0.5479011484237273)","(0.6724371447429804, 0.548365686462199)","(0.6827647505384518, 0.5797164312331562)","(0.6666475345482652, 0.5652033931169766)","(0.6615358193715427, 0.5524396692122624)","(0.6558788863373262, 0.5487467211721117)","(0.6837095049989266, 0.6150955988532749)","(0.5773819373759924, 0.5761106989600454)","(0.633858851619535, 0.6826576819786674)","(0.5223039912455021, 0.4853317110271731)","(0.5766517193445249, 0.7499116214561035)","(0.4923080338603699, 0.3549228771861068)"
"(0.6673101538266906, 0.5433540348406449)","(0.6798637960896363, 0.5518446664710157)","(0.6819064707467065, 0.555107465573959)","(0.6838040932630896, 0.5585943259003568)","(0.6752660325912899, 0.5480064243981344)","(0.6741654240723827, 0.548450809675498)","(0.6729140867998009, 0.5489387858164072)","(0.6830772442139682, 0.5805676714245824)","(0.6673596524969974, 0.5661221174371283)","(0.6618798836405753, 0.5527873147617699)","(0.6563301892269477, 0.5491002716106702)","(0.6838632256556794, 0.6166589963130475)","(0.5795561311406145, 0.5746498822054398)","(0.6336345378057675, 0.682299741081426)","(0.5340262379123905, 0.4775913531407898)","(0.5772817264070056, 0.7499659571336437)","(0.5101576409278783, 0.34329875483935324)"
"(0.6674440906042278, 0.5437819525634227)","(0.680173283273525, 0.5525078483116944)","(0.6822394925953362, 0.5558408623808759)","(0.6841324502493689, 0.5594025903092688)","(0.6755059243360058, 0.548567699941445)","(0.6743991186013047, 0.5490269891587738)","(0.6731392553636257, 0.5495390862851721)","(0.6833765540089656, 0.5814284004253676)","(0.6679140280732478, 0.5671817742305492)","(0.662070469839591, 0.5532168488958232)","(0.6565452268073623, 0.5495222959762976)","(0.6839688377224775, 0.617943725802683)","(0.582197021910084, 0.5727533536913245)","(0.6338823564124844, 0.6819025601818305)","(0.5444515385688892, 0.4714911521731566)","(0.5779464094788891, 0.7500046880650926)","(0.5267798789453406, 0.3332562601510747)"
"(0.6675025046844318, 0.5441444245251754)","(0.6803269415468617, 0.5530684580613973)","(0.6824242344825154, 0.5564497730115089)","(0.6843322544664784, 0.5600647346956759)","(0.6755560348917569, 0.5490631047106579)","(0.6744205372316868, 0.5495422233790519)","(0.6731246832089561, 0.5500787207574568)","(0.6836463802066453, 0.5821594456970565)","(0.6682085200345336, 0.568203126217103)","(0.6622599862116492, 0.5535747674239555)","(0.6567217659005489, 0.5498955127520451)","(0.6841296028423991, 0.6188557810716709)","(0.584412278273168, 0.5719786253008821)","(0.634388588803077, 0.6815253554524257)","(0.553284531984575, 0.4662751572810141)","(0.5785540364561116, 0.7500138535644085)","(0.5434597379816729, 0.32549835119769915)"
"(0.6676109692989266, 0.5443854054093095)","(0.6805032445834247, 0.5534186959266675)","(0.6826166602281438, 0.5568231868021427)","(0.6845283734770659, 0.5604647513314017)","(0.6756651901698627, 0.5494037194129759)","(0.6745146005859479, 0.5499161897283624)","(0.6731965083342346, 0.5504905035445752)","(0.6838957824351364, 0.5826164938353171)","(0.6685675907801929, 0.5690505023880729)","(0.6624727692359547, 0.5538325001309814)","(0.6569489410151426, 0.5501916273768421)","(0.6842541302834372, 0.6195061716722177)","(0.5869318795648779, 0.5719247963322915)","(0.6346723378955081, 0.6811582999073835)","(0.5612171829997255, 0.460418660671284)","(0.5790156819325796, 0.7499666582176474)","(0.5590797902404023, 0.32101595193356136)"
"(0.6677775073162617, 0.5445670603594314)","(0.6807463473373374, 0.5536606404886947)","(0.6828708267989985, 0.5570585642939136)","(0.6847796430398827, 0.5607098343766943)","(0.6758715688209727, 0.5496799309492679)","(0.6747252550714236, 0.5502281557152056)","(0.6734074689013712, 0.5508397146538433)","(0.6841188577505273, 0.5828971964218135)","(0.6690359697753192, 0.5698571063421836)","(0.662682341112125, 0.5540192275892061)","(0.657187120897788, 0.5504073122720352)","(0.6842501584466536, 0.6201232777330994)","(0.5898126495745922, 0.5725674998788023)","(0.6346143220132339, 0.6810070645836976)","(0.5682970523000609, 0.45701640246909353)","(0.5792659022313467, 0.7498886963148511)","(0.5739445186161507, 0.3193418870578008)"
"(0.6679831964152692, 0.5446404397904467)","(0.6810471611423108, 0.5537232594056575)","(0.6831776000958794, 0.557088938070623)","(0.6850826741654293, 0.5607173491469086)","(0.6761888296176239, 0.5498260374947317)","(0.6750734560973175, 0.5504128341074602)","(0.6737852955197969, 0.551066492959893)","(0.684409800526147, 0.5830248556770657)","(0.6696747130169471, 0.5705065924526662)","(0.6628718695718383, 0.5540491285579755)","(0.6574016338461777, 0.5504916729904844)","(0.6842116035503678, 0.6207462071260941)","(0.5925491799563529, 0.574434123255991)","(0.6345444527261477, 0.6808785411305653)","(0.5751401758416284, 0.45515200037222736)","(0.5794833877703538, 0.7496777012909503)","(0.5880521940184652, 0.32020756414720297)"
"(0.6680438881153841, 0.5446657587042512)","(0.6811270076078149, 0.5536915144442413)","(0.6832469173800432, 0.5570303001603892)","(0.6851341138075018, 0.5606304700280137)","(0.6763518829167876, 0.5498618848951836)","(0.6752822303271808, 0.5504702953469792)","(0.6740370552578743, 0.5511482171801154)","(0.6845566094060614, 0.58302827134277)","(0.670252754693822, 0.5709131892188736)","(0.6628994460984001, 0.5539824623605878)","(0.65749055550093, 0.5504665597057576)","(0.6840101622201361, 0.6213726926516833)","(0.5950659592668506, 0.5751502630593905)","(0.6340320750827847, 0.6815514231061617)","(0.5813326536914419, 0.45454080823140364)","(0.5794611203642727, 0.749746221345623)","(0.6010550855200898, 0.32179525147229154)"
"(0.667918537463343, 0.54477361254481)","(0.6808200727253819, 0.5537603917099669)","(0.6829121165620156, 0.5570651423403168)","(0.6847590905525204, 0.5606285728218963)","(0.6761391456032704, 0.5500041828566787)","(0.675101673825361, 0.5506354556494949)","(0.6738784477149427, 0.551340204018814)","(0.6843468862257931, 0.5831440646887394)","(0.6702611449159401, 0.5713135262469323)","(0.662821491837225, 0.5539714460606353)","(0.6574830093305998, 0.5505045507893429)","(0.6837451705287957, 0.6221554097317884)","(0.5969295036264801, 0.5759873772278823)","(0.6332757081185202, 0.682781032332175)","(0.586787497247017, 0.4539765704483984)","(0.5793045431306046, 0.7501374187169392)","(0.6134724508632325, 0.3256716782396497)"
"(0.6675874178226191, 0.5448989536100901)","(0.6801621252562353, 0.5536932727117928)","(0.6822129040609166, 0.556925827250893)","(0.6840092242458776, 0.5604142974584543)","(0.6756267621244876, 0.5501231802649165)","(0.674637722246576, 0.5508190257288093)","(0.6734507818877851, 0.5516049326994492)","(0.683820680026965, 0.58327334785795)","(0.6699179347022721, 0.5718913133883544)","(0.6625863422047022, 0.5539119888296784)","(0.6573491299346902, 0.5505540577959637)","(0.6833231682544003, 0.6228465187799694)","(0.597640927438137, 0.5773826049758016)","(0.6324537511749992, 0.6842298874488258)","(0.5909462536409475, 0.45575697973613793)","(0.5791192853645302, 0.7508142761417218)","(0.6250838074650811, 0.33193553626398453)"
"(0.6671742959456024, 0.5450156425540553)","(0.6793189511432529, 0.5535039087553414)","(0.6813115912439676, 0.556635989175811)","(0.6830487833434344, 0.5600188676016049)","(0.6749525746821259, 0.5501810792998568)","(0.6739998980835615, 0.5509395354833371)","(0.6728307057371798, 0.5517941399331983)","(0.6830709327906732, 0.5833704115905418)","(0.6690911770144835, 0.5720774500797969)","(0.6623393416682616, 0.5537972062617761)","(0.6572293472456778, 0.5505971120787678)","(0.6828095404418213, 0.6233556096926172)","(0.5981931805888547, 0.577679791094819)","(0.6314557184984092, 0.6859772106706417)","(0.5946430230474151, 0.4587492516268671)","(0.5788187868111629, 0.7516938617457336)","(0.6352369940920045, 0.3401011678722362)"
"(0.6667079278083405, 0.5450855118411416)","(0.678277423609666, 0.5531064082970442)","(0.680221311140173, 0.5561309195620765)","(0.6818986511452785, 0.5593929788171562)","(0.6740004870441424, 0.5499491484570904)","(0.6730310447288297, 0.5507025007323519)","(0.6718158034177941, 0.5515515088757168)","(0.6821455791557878, 0.5832993810549217)","(0.6676409275103852, 0.5724192814671366)","(0.6620780547737812, 0.553590716598752)","(0.6571184016052118, 0.5505787748279005)","(0.6822364082981116, 0.6236870204096365)","(0.5985850037394715, 0.5771780101569395)","(0.6305055854481708, 0.6876249163300856)","(0.6021930136324933, 0.45954114532137347)","(0.5784227318697055, 0.7526359180192586)","(0.6454825145659204, 0.349645050880793)"
"(0.6662434788294898, 0.5450981533054995)","(0.6771738152681823, 0.5525303402424981)","(0.6790574615374048, 0.5554453227625594)","(0.6806815718159546, 0.5585757646805213)","(0.6729245612393463, 0.5494445101086644)","(0.6719090179963559, 0.5500944273455171)","(0.6706107639488377, 0.5508205678079524)","(0.6812258125185147, 0.5830772109242877)","(0.6659517450766144, 0.571183696632342)","(0.6618917275975649, 0.5533639990088557)","(0.6570579323457408, 0.5505045128591144)","(0.6817077023166058, 0.6237987956522797)","(0.5981821969394653, 0.5767214909577993)","(0.629778307356758, 0.6890822492001509)","(0.6088760920337877, 0.4639682989993027)","(0.5779495521303113, 0.7535179864554433)","(0.6633706490198785, 0.3584731057946228)"
"(0.6659007039103488, 0.5450525496389493)","(0.6761822829713369, 0.551906915533516)","(0.6780209637188426, 0.5547483414758904)","(0.6796416447157085, 0.5577806192678184)","(0.671960434435688, 0.5487550649887488)","(0.6708693433474842, 0.5492058897907651)","(0.6694468989238886, 0.5496759888453373)","(0.680496058958673, 0.5827549222188131)","(0.6641970406045461, 0.5668659030974341)","(0.6619222997785461, 0.5531909335187555)","(0.6571399245784568, 0.5503815643159393)","(0.6813534510719208, 0.6238134765958466)","(0.5969065490302519, 0.5763347592109301)","(0.6290000226947825, 0.6904362827747866)","(0.6065555873450712, 0.47627035214072994)","(0.5772702625859324, 0.7543460095956902)","(0.6580006721970098, 0.37959135266450816)"
"(0.6655159624584364, 0.5450611732778583)","(0.6753839617008943, 0.5513522794474545)","(0.6772433209530416, 0.5541795133710753)","(0.6789159548310426, 0.5571780122799208)","(0.6709886603144235, 0.5479751025046513)","(0.6697399004911779, 0.5481430404669767)","(0.668118689443683, 0.5482352510754613)","(0.6800799044695782, 0.5823991575163295)","(0.6623258330883138, 0.561067292462419)","(0.6619695868247609, 0.5532619868403004)","(0.6570266255965613, 0.5502390715625748)","(0.6811630021442081, 0.6237621308762445)","(0.5956563591123474, 0.5755839507618719)","(0.628221385267788, 0.6916085463581678)","(0.596922590182379, 0.49219841640312456)","(0.5764988903954881, 0.7550353910817427)","(0.6513380209604913, 0.4029007162942206)"
"(0.6653724421154383, 0.5450945165885368)","(0.674937850250788, 0.5509991737512454)","(0.6768789146885741, 0.5538757348949827)","(0.678653637984973, 0.5569185991109402)","(0.670229673246683, 0.5472520348075398)","(0.6687883684685194, 0.54706719899789)","(0.6669475329227952, 0.5466964335152609)","(0.6800667086403424, 0.5820872880917898)","(0.6607687138455189, 0.5552534262339286)","(0.6623289971362754, 0.5534862077041673)","(0.6570111682642882, 0.5499775209626964)","(0.6811876408147938, 0.6238215642097682)","(0.5948868956599215, 0.5743679341736385)","(0.6274493599271455, 0.692775396895021)","(0.5881541720081334, 0.5075908799966187)","(0.575736526425903, 0.7555329181375497)","(0.6474147673809181, 0.4256620019465902)"
"(0.6653252595510253, 0.5452761625076519)","(0.6747585486420955, 0.5508385464583812)","(0.6768252789835287, 0.5537895568600913)","(0.6787313322920914, 0.556902049721539)","(0.6696323616243478, 0.5466589019015131)","(0.6679845721849487, 0.54610973402059)","(0.665916972643847, 0.5452616263380707)","(0.6803255307646635, 0.581856260905456)","(0.6595851288530946, 0.5498579712736591)","(0.6628353431786149, 0.5539854107758949)","(0.6569410895967831, 0.5498536714029213)","(0.6812243835353644, 0.6238367065683125)","(0.5928910766448188, 0.5734439011498221)","(0.6268348509059377, 0.693887303620231)","(0.5807819516508741, 0.5208284451272394)","(0.5749312583661037, 0.7558056730212603)","(0.6457948205354345, 0.44605741050693637)"
"(0.6653010963282122, 0.5455208141486974)","(0.6745696224810652, 0.5508883484315773)","(0.6767492902862456, 0.5539693956052796)","(0.6787719580677021, 0.5572034626296084)","(0.669101134185748, 0.5461873307928351)","(0.6672971737690475, 0.5452769115254608)","(0.665075992787636, 0.5439540459003771)","(0.6805680612306231, 0.5815546769640119)","(0.6587275623719467, 0.5455264646412343)","(0.6632466481560052, 0.5545881025163177)","(0.6568008515384661, 0.5497247824024221)","(0.6816841907156668, 0.623726569828177)","(0.5935156267561847, 0.5724456025448169)","(0.6262073771103291, 0.6950351798728922)","(0.5760111365562842, 0.5315318962077172)","(0.574289253819518, 0.7561218763564866)","(0.6470584979146247, 0.4633693004543697)"
"(0.6655055458173345, 0.5460945909673529)","(0.6744915535955733, 0.5512308358868252)","(0.6767179457457764, 0.5544004336103705)","(0.6787928677661172, 0.5577222133849896)","(0.6688364371831059, 0.5461375379895842)","(0.6669236666116973, 0.544963736495217)","(0.6646031863761686, 0.5432995884290676)","(0.6807959163105586, 0.5812706506891419)","(0.658108266083512, 0.5430320586080051)","(0.6636991168791334, 0.5555445657465576)","(0.6570042855256102, 0.5497182183888142)","(0.6824381693259834, 0.623485491964924)","(0.597528050134789, 0.5722062850331939)","(0.6258021702855353, 0.6957775918475969)","(0.5729588635595818, 0.5402590080157872)","(0.5739969708424916, 0.7564473377241138)","(0.6510987929253048, 0.4784701400564556)"
"(0.666080511672237, 0.5469268543736929)","(0.6747436062161476, 0.5516996990828538)","(0.6769727572694539, 0.5549207135236081)","(0.6790329194291225, 0.5583234564129856)","(0.669094959755879, 0.5464223769161263)","(0.6671754997093375, 0.5451292148281099)","(0.6648699518961798, 0.5433203208418727)","(0.6812000735934256, 0.5812153567523124)","(0.6580714879336071, 0.5428091105603405)","(0.664401738237947, 0.556762527335775)","(0.6574351958461588, 0.5506569505571497)","(0.6836960817272584, 0.6232619637098081)","(0.6027729748845947, 0.5729678635830658)","(0.6257139377660699, 0.6961228957265144)","(0.5738851396076063, 0.5466305097361001)","(0.574043201399851, 0.7568716110883076)","(0.6583553861071194, 0.49048853545755877)"
"(0.6671092722799408, 0.5478209700339891)","(0.6753390218828123, 0.5522425290032156)","(0.6775573622652438, 0.5554646421701492)","(0.6796242851755294, 0.5588589374557809)","(0.6697922849154987, 0.5469467359267204)","(0.6679182406905662, 0.5456439726280455)","(0.6656938660672787, 0.5438272022145068)","(0.6819809969766449, 0.5810074720071481)","(0.6583446983968753, 0.544495602587721)","(0.6654174901666633, 0.5578265540249709)","(0.6580832592257267, 0.552371561944069)","(0.6855898923251471, 0.6230704691304485)","(0.6084849938646076, 0.5742408673524313)","(0.6258744411257333, 0.6961560882888489)","(0.5796231534375468, 0.5483345101763331)","(0.5743285964974725, 0.7574219146530683)","(0.6681827487367586, 0.49935050673418213)"
"(0.668072970874939, 0.5487937628528189)","(0.6760919365015912, 0.5524756352662497)","(0.6783200241191141, 0.5555784527238445)","(0.6804366832846542, 0.5587856769561779)","(0.6706641513706657, 0.5473159157034968)","(0.6688586915289619, 0.5460719537068092)","(0.6667424847473924, 0.5443421318814483)","(0.6830857329435296, 0.5799322888289866)","(0.6590363820949648, 0.5475277042055475)","(0.6663291165322982, 0.5588833809176814)","(0.6588286208661855, 0.5544852051701591)","(0.6879554268641364, 0.6228500004414925)","(0.6146944458390184, 0.5750367013446669)","(0.6262879939901814, 0.6956487143789987)","(0.5922390537939995, 0.5441738731099743)","(0.574835831746634, 0.7581792669696423)","(0.6814585404518337, 0.5042721351960333)"
"(0.6690834298000483, 0.5496287650161702)","(0.6770782651323275, 0.5523747179335937)","(0.6793164424685069, 0.5552595737097159)","(0.6815245989319343, 0.5581600074167864)","(0.6718441448011614, 0.5474958075232172)","(0.6701669856940686, 0.5463516406523887)","(0.6682180958194346, 0.5447571905620738)","(0.6845401146195166, 0.5781463701408238)","(0.6603599800652293, 0.5493981878518515)","(0.667221240230375, 0.5602028839515929)","(0.6597448281752771, 0.5565745934739825)","(0.6906013284529855, 0.6227298110792978)","(0.6200325577964885, 0.5750901947766207)","(0.6268699784656796, 0.6949368192877261)","(0.6026786111451542, 0.5432207382920194)","(0.5753188822375045, 0.7590619117229984)","(0.69560084643064, 0.5072306460572856)"
"(0.6697878072033965, 0.5502203447279685)","(0.6780140242932297, 0.5519971646073271)","(0.6803248074504893, 0.5546182792781406)","(0.682710727333746, 0.5571592541841373)","(0.6729099186428236, 0.5474510605518645)","(0.6713372995525544, 0.5464123213763571)","(0.6695175432102956, 0.5449434446566045)","(0.6861845266013171, 0.5758499000178086)","(0.6617743798069201, 0.5493139545400672)","(0.6679019762641636, 0.5616227327249002)","(0.6604439775982673, 0.5584489553124766)","(0.6932273207010937, 0.6226961020823139)","(0.6238163287267275, 0.5748425690166334)","(0.627448442098979, 0.694082072703712)","(0.6043491424658373, 0.5469425595723678)","(0.5756447461101571, 0.7600485401831601)","(0.6875089001266566, 0.517789018390341)"
"(0.6700627114667217, 0.5505094640738493)","(0.6787711087362487, 0.5512581505141904)","(0.6812184061203818, 0.5536137641448808)","(0.6838312351898173, 0.5558031897444837)","(0.6735420635530179, 0.5470413553131221)","(0.671986448320199, 0.5460931229424655)","(0.6702042856972271, 0.5447252376096243)","(0.6879309429711131, 0.5732589105626098)","(0.6628843815454528, 0.5487718829463979)","(0.6682212156849322, 0.5629635728322554)","(0.6606398620805554, 0.5604169767497593)","(0.6957265008023861, 0.6231332578303388)","(0.6259982585906996, 0.5739834214146056)","(0.6280229537637096, 0.6932186474611168)","(0.6037132778923563, 0.5500225442828566)","(0.5759051255968635, 0.7609323400717531)","(0.6866747991188438, 0.5229075776113508)"
"(0.6699120521823302, 0.5507075421182159)","(0.6791795940943823, 0.5507416368086588)","(0.6818186910280273, 0.5528876052036165)","(0.6846868902931139, 0.5548119842311453)","(0.6736867247205807, 0.546817882216617)","(0.6721101318483877, 0.545967186664369)","(0.6703110203876377, 0.5447152359780187)","(0.6892584284424519, 0.5715185271832227)","(0.663601694546103, 0.5488051990251175)","(0.6682064779154919, 0.5640402454318434)","(0.6604387644843358, 0.562242162116481)","(0.6973587767783316, 0.6241754878373148)","(0.6254792820601488, 0.5737244481251246)","(0.6280388989092878, 0.6927024606780309)","(0.6053217664743095, 0.5517442962784324)","(0.5758846033981087, 0.7618277206287534)","(0.6875798956497581, 0.5252048307921235)"
"(0.669611256300432, 0.5509959216162331)","(0.6793363865438888, 0.5506706758812603)","(0.6821398719763159, 0.5527121809534827)","(0.6851907084871854, 0.5545152354907334)","(0.6735132795113798, 0.546880239929076)","(0.6718688871199171, 0.5461134381227571)","(0.6699893442623002, 0.5449720402975472)","(0.68993960921859, 0.5709670502822728)","(0.6639018809045125, 0.5491214179214632)","(0.668089918184393, 0.5650240099513459)","(0.6600893232928026, 0.5637958048384797)","(0.6978206356644368, 0.6255998040412702)","(0.6220118846648792, 0.574258323038098)","(0.6275960206985487, 0.6924503080216892)","(0.6069874660674244, 0.5527857428108351)","(0.5755323166058071, 0.7625596496886601)","(0.6886170407830989, 0.5253806649110268)"
"(0.6693438727816794, 0.5512027545964535)","(0.6792477440167155, 0.5509111649228711)","(0.6821446158947103, 0.5529612926614323)","(0.6852924757070489, 0.5547918000699212)","(0.6731821291652329, 0.5470785331892812)","(0.6714671766841342, 0.5463376457874604)","(0.6695053559361097, 0.5452441243858616)","(0.6899704826183823, 0.5713309934645)","(0.6638095831815471, 0.5496530488376584)","(0.667887437037934, 0.5655708942379997)","(0.6597455395407346, 0.5642688802350108)","(0.6976787795275812, 0.6270477698121607)","(0.6198517577353626, 0.575218678215446)","(0.6268831666532944, 0.6920893706363969)","(0.6090982764750941, 0.5520284082783975)","(0.5752160614464956, 0.7630028312022885)","(0.690054340379223, 0.5239360565905816)"
