nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6537631750106812, 0.5556731820106506, 0.9995657801628113)","(0.6676676869392395, 0.5575735569000244, 0.9996881484985352)","(0.670581579208374, 0.5603892803192139, 0.9997305870056152)","(0.6735504865646362, 0.5630778670310974, 0.9996362328529358)","(0.6605069041252136, 0.5535719394683838, 0.9994296431541443)","(0.6582577228546143, 0.5533970594406128, 0.9993685483932495)","(0.6558110117912292, 0.5531500577926636, 0.9996117949485779)","(0.6802859902381897, 0.580178439617157, 0.9992534518241882)","(0.6545555591583252, 0.5666713118553162, 0.9996851682662964)","(0.6499449014663696, 0.5660973191261292, 0.9984286427497864)","(0.642626941204071, 0.5619450807571411, 0.9972996711730957)","(0.6852607131004333, 0.6302042007446289, 0.9997562170028687)","(0.5858269333839417, 0.5982128977775574, 0.997982382774353)","(0.7324368953704834, 0.581313967704773, 0.77541184425354)","(0.5194359421730042, 0.5881126523017883, 0.03468429297208786)","(0.7825959324836731, 0.548526406288147, 0.5922466516494751)","(0.5140690803527832, 0.5577645897865295, 0.04922846332192421)"
"(0.653918445110321, 0.5555210709571838, 0.9995741844177246)","(0.6677874326705933, 0.5574151873588562, 0.9997116327285767)","(0.6706573963165283, 0.5601881742477417, 0.9997479915618896)","(0.6736005544662476, 0.5628755688667297, 0.999665379524231)","(0.660891592502594, 0.5535332560539246, 0.9994698166847229)","(0.6587648987770081, 0.5533885955810547, 0.9994012713432312)","(0.656426191329956, 0.5531534552574158, 0.9996350407600403)","(0.6803107857704163, 0.580225944519043, 0.9993091821670532)","(0.6552363634109497, 0.5671092867851257, 0.999700665473938)","(0.6499807238578796, 0.5659087300300598, 0.9984889626502991)","(0.6426820158958435, 0.5619282722473145, 0.9974013566970825)","(0.6853598356246948, 0.6300581097602844, 0.9997054934501648)","(0.5867775678634644, 0.5983736515045166, 0.9976974725723267)","(0.7325624227523804, 0.5803671479225159, 0.7566755414009094)","(0.5312080979347229, 0.5828677415847778, 0.03438772261142731)","(0.7843645811080933, 0.5465210676193237, 0.5748899579048157)","(0.5632984638214111, 0.5333518981933594, 0.05020527541637421)"
"(0.6539213061332703, 0.5555089116096497, 0.9995959401130676)","(0.667924165725708, 0.557364821434021, 0.9997334480285645)","(0.6708702445030212, 0.5601300001144409, 0.9997654557228088)","(0.673931896686554, 0.5628263354301453, 0.9996915459632874)","(0.6609430313110352, 0.5535125136375427, 0.9995098114013672)","(0.6588013172149658, 0.553394079208374, 0.9994414448738098)","(0.6564441323280334, 0.553209125995636, 0.9996594190597534)","(0.6804636120796204, 0.5802222490310669, 0.9993628859519958)","(0.6552523374557495, 0.5673802495002747, 0.9997227787971497)","(0.6500037312507629, 0.5659090280532837, 0.9985835552215576)","(0.642676830291748, 0.5619635581970215, 0.997581422328949)","(0.6856182217597961, 0.6303820610046387, 0.9997090101242065)","(0.5865613222122192, 0.5983854532241821, 0.9977754950523376)","(0.7322903871536255, 0.5816439986228943, 0.7471010088920593)","(0.5222289562225342, 0.5912019610404968, 0.03398938849568367)","(0.7888380885124207, 0.5427097678184509, 0.5669293999671936)","(0.5185374617576599, 0.5628631114959717, 0.05114837363362312)"
"(0.6538428664207458, 0.5555433630943298, 0.9996083378791809)","(0.667782187461853, 0.55733323097229, 0.9997504353523254)","(0.6708465218544006, 0.5600765943527222, 0.9997780323028564)","(0.6739476323127747, 0.5626782774925232, 0.9997119307518005)","(0.6603990793228149, 0.5535079836845398, 0.9995419979095459)","(0.6580891609191895, 0.5534391403198242, 0.9994716644287109)","(0.6555233597755432, 0.5533264875411987, 0.9996774792671204)","(0.6804999709129333, 0.5799251198768616, 0.9994073510169983)","(0.6544963121414185, 0.5674371719360352, 0.9997406601905823)","(0.6500415802001953, 0.5659473538398743, 0.9986534714698792)","(0.6426598429679871, 0.5622284412384033, 0.9977269172668457)","(0.6866444945335388, 0.6301339864730835, 0.9997174143791199)","(0.5865455269813538, 0.5984693169593811, 0.9978840351104736)","(0.7338970303535461, 0.5796834826469421, 0.748054563999176)","(0.5214959383010864, 0.6071004271507263, 0.033569760620594025)","(0.7915806770324707, 0.5379254817962646, 0.5779280662536621)","(0.5176790952682495, 0.5714464783668518, 0.052855562418699265)"
"(0.6526569128036499, 0.5551899671554565, 0.9996213316917419)","(0.6667405366897583, 0.556915819644928, 0.9997579455375671)","(0.6699614524841309, 0.5596030950546265, 0.9997853636741638)","(0.6732521653175354, 0.5621615052223206, 0.9997226595878601)","(0.6592634320259094, 0.5533075928688049, 0.9995608925819397)","(0.6570295095443726, 0.5533550381660461, 0.9994932413101196)","(0.6545707583427429, 0.5533189177513123, 0.9996858239173889)","(0.6805042624473572, 0.5795672535896301, 0.9994293451309204)","(0.6544589996337891, 0.5678295493125916, 0.9997485876083374)","(0.6493433713912964, 0.5655879974365234, 0.9986698627471924)","(0.6418280601501465, 0.562136173248291, 0.9977719187736511)","(0.6877779364585876, 0.6287648677825928, 0.9997352361679077)","(0.5859807133674622, 0.5997812747955322, 0.998008131980896)","(0.7352488040924072, 0.5790736675262451, 0.757914125919342)","(0.48815950751304626, 0.640086829662323, 0.03547310456633568)","(0.7917977571487427, 0.5339131355285645, 0.5852839350700378)","(0.42407652735710144, 0.6585901975631714, 0.05382993444800377)"
"(0.6517823338508606, 0.555183470249176, 0.9996205568313599)","(0.6661412119865417, 0.5568874478340149, 0.9997554421424866)","(0.6694815158843994, 0.5595816373825073, 0.9997851252555847)","(0.6728770732879639, 0.5621218085289001, 0.9997228980064392)","(0.6586231589317322, 0.5533010363578796, 0.9995628595352173)","(0.6564682722091675, 0.5533992648124695, 0.999496579170227)","(0.6540859341621399, 0.5534640550613403, 0.9996793866157532)","(0.6805053949356079, 0.5792424082756042, 0.999427855014801)","(0.654442310333252, 0.5682216882705688, 0.9997451305389404)","(0.648982048034668, 0.565586507320404, 0.9986081123352051)","(0.641342282295227, 0.5621767640113831, 0.9976679086685181)","(0.6900426149368286, 0.6268247961997986, 0.9997535347938538)","(0.5853083729743958, 0.6006173491477966, 0.998121440410614)","(0.7385403513908386, 0.5712873935699463, 0.7677325010299683)","(0.4789092540740967, 0.6546947956085205, 0.037768807262182236)","(0.7922109961509705, 0.5253748893737793, 0.5953017473220825)","(0.40667060017585754, 0.6892654895782471, 0.05580417066812515)"
"(0.650376558303833, 0.5552432537078857, 0.999615490436554)","(0.6648735404014587, 0.5569663643836975, 0.9997508525848389)","(0.6683956980705261, 0.5596373081207275, 0.9997838139533997)","(0.6719425916671753, 0.5621687769889832, 0.9997192621231079)","(0.6572756171226501, 0.5534893274307251, 0.9995607733726501)","(0.6551746726036072, 0.5536754727363586, 0.9994981288909912)","(0.6528692841529846, 0.5538361072540283, 0.999671220779419)","(0.6800979971885681, 0.5792359113693237, 0.999411940574646)","(0.654084324836731, 0.5686140656471252, 0.999742865562439)","(0.6481956243515015, 0.5655949115753174, 0.9985141158103943)","(0.6403570175170898, 0.562201738357544, 0.9975376129150391)","(0.6911818385124207, 0.6238047480583191, 0.9997705221176147)","(0.581755518913269, 0.6037298440933228, 0.9982287883758545)","(0.746042788028717, 0.5506577491760254, 0.7752651572227478)","(0.48111066222190857, 0.6520721912384033, 0.03869029879570007)","(0.7964931726455688, 0.503623366355896, 0.6026498675346375)","(0.40058189630508423, 0.6963412761688232, 0.05683664605021477)"
"(0.6503577828407288, 0.5576247572898865, 0.9996289610862732)","(0.6648797988891602, 0.5584269762039185, 0.9997609853744507)","(0.6684262156486511, 0.5607086420059204, 0.9997936487197876)","(0.671972930431366, 0.5629005432128906, 0.999729335308075)","(0.6572765707969666, 0.5559850335121155, 0.9995790123939514)","(0.6551963090896606, 0.5566062927246094, 0.9995222091674805)","(0.6528963446617126, 0.5571610927581787, 0.9996828436851501)","(0.6809130907058716, 0.5790731310844421, 0.9994305372238159)","(0.654520571231842, 0.5702284574508667, 0.9997559785842896)","(0.6482852697372437, 0.5673962235450745, 0.9985398054122925)","(0.6404259204864502, 0.5648253560066223, 0.9976053833961487)","(0.6924757957458496, 0.6227066516876221, 0.9997889399528503)","(0.5805410146713257, 0.6054877638816833, 0.9983651041984558)","(0.7452449798583984, 0.5387603640556335, 0.7843233346939087)","(0.48180094361305237, 0.6506878137588501, 0.041020024567842484)","(0.798252284526825, 0.4814327657222748, 0.622066855430603)","(0.4022583067417145, 0.6940745115280151, 0.061674341559410095)"
"(0.6503639817237854, 0.5591345429420471, 0.9996306896209717)","(0.6649140119552612, 0.5593880414962769, 0.999763548374176)","(0.6685386896133423, 0.5615370273590088, 0.9997977614402771)","(0.6721880435943604, 0.5635731816291809, 0.9997294545173645)","(0.6572995781898499, 0.5571785569190979, 0.9995827674865723)","(0.6552150249481201, 0.5578864812850952, 0.9995310306549072)","(0.6529130339622498, 0.5585083961486816, 0.9996811747550964)","(0.6812609434127808, 0.5790720582008362, 0.9994326829910278)","(0.654792070388794, 0.5707803964614868, 0.9997645020484924)","(0.6484898328781128, 0.5692350268363953, 0.9985175728797913)","(0.6404814720153809, 0.5665801763534546, 0.9976027011871338)","(0.6938013434410095, 0.6224587559700012, 0.9998067617416382)","(0.5778689980506897, 0.6073501706123352, 0.9984754323959351)","(0.7443116903305054, 0.5290789604187012, 0.7947260141372681)","(0.48108163475990295, 0.6515634059906006, 0.04117308557033539)","(0.7995838522911072, 0.46302685141563416, 0.6430433988571167)","(0.3990573585033417, 0.6992882490158081, 0.06549209356307983)"
"(0.6525759100914001, 0.5609921813011169, 0.9996082186698914)","(0.6675462126731873, 0.5606522560119629, 0.9997500777244568)","(0.6713131666183472, 0.5626082420349121, 0.9997891783714294)","(0.6751013994216919, 0.5643159747123718, 0.9997096061706543)","(0.6593065857887268, 0.5588351488113403, 0.9995595216751099)","(0.6571013927459717, 0.5596979856491089, 0.9995138645172119)","(0.6547667980194092, 0.5604972839355469, 0.9996607303619385)","(0.6833708882331848, 0.579066276550293, 0.9993971586227417)","(0.6558301448822021, 0.5716041922569275, 0.9997619986534119)","(0.6515020728111267, 0.5721656680107117, 0.9984169602394104)","(0.6425672769546509, 0.5693760514259338, 0.997482180595398)","(0.6943461298942566, 0.6202401518821716, 0.9998226761817932)","(0.5770696401596069, 0.6076394319534302, 0.9985498189926147)","(0.7435248494148254, 0.5181935429573059, 0.8066211342811584)","(0.48139551281929016, 0.6552136540412903, 0.04049723222851753)","(0.7992380261421204, 0.4475131034851074, 0.6649808287620544)","(0.39506441354751587, 0.6966538429260254, 0.06650836020708084)"
"(0.6526827812194824, 0.5609439611434937, 0.9995725750923157)","(0.66783207654953, 0.5604434609413147, 0.9997269511222839)","(0.6715574264526367, 0.562322735786438, 0.9997734427452087)","(0.6752586960792542, 0.5638931393623352, 0.9996797442436218)","(0.6596541404724121, 0.5587899088859558, 0.9995212554931641)","(0.6574965715408325, 0.5595534443855286, 0.999480128288269)","(0.6552493572235107, 0.5602859854698181, 0.9996286630630493)","(0.683337390422821, 0.5778272747993469, 0.999335527420044)","(0.6565783023834229, 0.5715574026107788, 0.9997534155845642)","(0.6517670154571533, 0.571923017501831, 0.9982149004936218)","(0.642737627029419, 0.5691251158714294, 0.9971907138824463)","(0.694248616695404, 0.6153303384780884, 0.9998358488082886)","(0.5751378536224365, 0.6082087159156799, 0.9985833168029785)","(0.7430108785629272, 0.5072125196456909, 0.8179446458816528)","(0.4805159568786621, 0.6570015549659729, 0.04028928279876709)","(0.7987338304519653, 0.4283501207828522, 0.6864252686500549)","(0.3909524381160736, 0.7002766132354736, 0.06767858564853668)"
"(0.6525905728340149, 0.5619283318519592, 0.9995331168174744)","(0.6677455306053162, 0.561551034450531, 0.999683141708374)","(0.6714807152748108, 0.5632915496826172, 0.9997398853302002)","(0.6751380562782288, 0.564716100692749, 0.9996262788772583)","(0.6593361496925354, 0.5600560307502747, 0.9994640946388245)","(0.6570757627487183, 0.5608697533607483, 0.9994255900382996)","(0.6547870635986328, 0.5615942478179932, 0.9995890259742737)","(0.6828274130821228, 0.5779169797897339, 0.9992311596870422)","(0.6561980843544006, 0.5718846321105957, 0.9997367858886719)","(0.6517871022224426, 0.5725744366645813, 0.9980073571205139)","(0.642712414264679, 0.5701985955238342, 0.9969185590744019)","(0.6941788196563721, 0.6136825680732727, 0.9998467564582825)","(0.5744918584823608, 0.608576238155365, 0.9986152052879333)","(0.7424006462097168, 0.4997418522834778, 0.8242186903953552)","(0.4734138250350952, 0.6799179911613464, 0.03877509385347366)","(0.7981664538383484, 0.408230185508728, 0.6981686353683472)","(0.38968437910079956, 0.7040508985519409, 0.06559071689844131)"
"(0.6525799632072449, 0.5604278445243835, 0.9994896650314331)","(0.6676346063613892, 0.5597401261329651, 0.9996463060379028)","(0.6712604761123657, 0.5612010955810547, 0.9997112154960632)","(0.6747086048126221, 0.5623283386230469, 0.9995843768119812)","(0.6593236923217773, 0.5587535500526428, 0.9994209408760071)","(0.6570723056793213, 0.5597435235977173, 0.9993825554847717)","(0.6548070311546326, 0.5606578588485718, 0.9995566606521606)","(0.6819033026695251, 0.5749039649963379, 0.9991291761398315)","(0.6563107967376709, 0.5713726282119751, 0.9997214078903198)","(0.6518433094024658, 0.5709435343742371, 0.9977156519889832)","(0.6427611112594604, 0.5693536996841431, 0.9964977502822876)","(0.692794680595398, 0.6098058223724365, 0.9998530149459839)","(0.5747732520103455, 0.6085914969444275, 0.998570442199707)","(0.7394207119941711, 0.49317049980163574, 0.8347097039222717)","(0.47274693846702576, 0.6828092932701111, 0.03992531821131706)","(0.7973306179046631, 0.3921481966972351, 0.7152177691459656)","(0.387529194355011, 0.7039284706115723, 0.06524956971406937)"
"(0.653821587562561, 0.559478759765625, 0.9995064735412598)","(0.6685385704040527, 0.5585071444511414, 0.9996561408042908)","(0.6720244884490967, 0.5598312616348267, 0.9997189044952393)","(0.6752627491950989, 0.5608152747154236, 0.999596118927002)","(0.6602752208709717, 0.5575373768806458, 0.9994387030601501)","(0.6580464243888855, 0.5584795475006104, 0.9994023442268372)","(0.6558533310890198, 0.5593903660774231, 0.9995723366737366)","(0.6819918751716614, 0.5732854008674622, 0.9991570711135864)","(0.6569575667381287, 0.5704511404037476, 0.9997325539588928)","(0.6535457372665405, 0.5703625082969666, 0.997779369354248)","(0.6443029642105103, 0.568977415561676, 0.9965811371803284)","(0.6924405694007874, 0.6093366146087646, 0.9998628497123718)","(0.5749678015708923, 0.608526349067688, 0.9985663294792175)","(0.7337119579315186, 0.4894762933254242, 0.8471854329109192)","(0.4733869135379791, 0.6750718355178833, 0.0407843142747879)","(0.7932103276252747, 0.3820083439350128, 0.7347204685211182)","(0.37937432527542114, 0.6975330114364624, 0.06440018862485886)"
"(0.6539151072502136, 0.5591726899147034, 0.999519944190979)","(0.6685068011283875, 0.557898998260498, 0.999664306640625)","(0.6719944477081299, 0.5590345859527588, 0.9997245669364929)","(0.6752405762672424, 0.5598098635673523, 0.9996036291122437)","(0.6602627635002136, 0.557069718837738, 0.9994532465934753)","(0.6580380201339722, 0.5580157041549683, 0.9994184970855713)","(0.655844509601593, 0.5589120388031006, 0.9995872378349304)","(0.681988537311554, 0.57179194688797, 0.9991753697395325)","(0.6568555235862732, 0.5699074268341064, 0.9997416734695435)","(0.6540597677230835, 0.5700219869613647, 0.9978342056274414)","(0.6447580456733704, 0.5689322352409363, 0.9966543912887573)","(0.6924315690994263, 0.6094414591789246, 0.9998714327812195)","(0.573539674282074, 0.6085614562034607, 0.9985366463661194)","(0.7303555011749268, 0.48310643434524536, 0.8561765551567078)","(0.46776095032691956, 0.6772472858428955, 0.04285411536693573)","(0.7866827249526978, 0.37234485149383545, 0.7480530738830566)","(0.38554802536964417, 0.7032826542854309, 0.0644213929772377)"
"(0.6541166305541992, 0.558147132396698, 0.999540388584137)","(0.6687508225440979, 0.5563717484474182, 0.9996795654296875)","(0.6722412705421448, 0.5573292374610901, 0.9997366070747375)","(0.6754584908485413, 0.5579719543457031, 0.9996193051338196)","(0.6603915095329285, 0.5556862354278564, 0.9994729161262512)","(0.658156156539917, 0.5566098093986511, 0.9994406700134277)","(0.655964732170105, 0.5575008392333984, 0.9996044039726257)","(0.6820975542068481, 0.5695810914039612, 0.9992097020149231)","(0.6568486094474792, 0.5687060952186584, 0.9997506737709045)","(0.6544473767280579, 0.5692455768585205, 0.9979186058044434)","(0.6450896263122559, 0.5683163404464722, 0.9967321157455444)","(0.6918210387229919, 0.6069834232330322, 0.9998801946640015)","(0.5726310014724731, 0.608742356300354, 0.9984109401702881)","(0.7262871861457825, 0.477359414100647, 0.8656988143920898)","(0.46193066239356995, 0.6785195469856262, 0.04269757866859436)","(0.7811028361320496, 0.35904908180236816, 0.7649577260017395)","(0.3745836913585663, 0.7013596892356873, 0.06260295957326889)"
"(0.6522030234336853, 0.5577717423439026, 0.999552845954895)","(0.6668752431869507, 0.5557299852371216, 0.9996869564056396)","(0.6705174446105957, 0.5566181540489197, 0.9997439384460449)","(0.6737926006317139, 0.5572031140327454, 0.999627411365509)","(0.658134937286377, 0.5553257465362549, 0.9994771480560303)","(0.6558852195739746, 0.5562536716461182, 0.9994490742683411)","(0.6537841558456421, 0.5572235584259033, 0.9996074438095093)","(0.6804733276367188, 0.5689106583595276, 0.999239981174469)","(0.6544771790504456, 0.5686351656913757, 0.9997522830963135)","(0.6534209251403809, 0.5687999725341797, 0.9979543089866638)","(0.6437594890594482, 0.5682844519615173, 0.9966959357261658)","(0.6905303001403809, 0.6051380634307861, 0.9998891949653625)","(0.5716776847839355, 0.6088458299636841, 0.9982836246490479)","(0.7190684676170349, 0.47782084345817566, 0.8755010366439819)","(0.45747771859169006, 0.6812639832496643, 0.04145704582333565)","(0.772603452205658, 0.35239124298095703, 0.7830525636672974)","(0.3679935038089752, 0.7010642290115356, 0.06061946973204613)"
