nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.452904611825943, 0.3816579580307007, 0.9999845027923584)","(0.462643027305603, 0.37087276577949524, 0.999957263469696)","(0.4703209102153778, 0.3707001507282257, 0.9999539256095886)","(0.47773370146751404, 0.37056487798690796, 0.9999586343765259)","(0.4415490925312042, 0.372013121843338, 0.9999393224716187)","(0.4347207546234131, 0.3726917803287506, 0.9999264478683472)","(0.42736873030662537, 0.37336570024490356, 0.9999225735664368)","(0.4902244806289673, 0.37496376037597656, 0.9999055862426758)","(0.41792216897010803, 0.3787359297275543, 0.9998640418052673)","(0.46884873509407043, 0.3924194872379303, 0.9999886155128479)","(0.4391423761844635, 0.3934726119041443, 0.9999784231185913)","(0.5498679876327515, 0.4273953437805176, 0.9999980330467224)","(0.3629189431667328, 0.42935705184936523, 0.9999421834945679)","(0.5763220191001892, 0.49700242280960083, 0.9928452968597412)","(0.3148013651371002, 0.4958748519420624, 0.9819933176040649)","(0.5879707336425781, 0.5546138286590576, 0.9970449805259705)","(0.28190916776657104, 0.5525360703468323, 0.9734349846839905)"
"(0.4519258439540863, 0.3819509446620941, 0.9999845027923584)","(0.4613456726074219, 0.3710174262523651, 0.9999567270278931)","(0.46887344121932983, 0.3708001673221588, 0.9999534487724304)","(0.47618234157562256, 0.3706398606300354, 0.9999581575393677)","(0.44071289896965027, 0.3722224533557892, 0.9999393224716187)","(0.43396517634391785, 0.3728785216808319, 0.9999268651008606)","(0.4266357123851776, 0.3735179007053375, 0.9999231100082397)","(0.4885762631893158, 0.3749750256538391, 0.999905526638031)","(0.417268842458725, 0.3787270188331604, 0.999866247177124)","(0.4674179255962372, 0.39256399869918823, 0.9999886155128479)","(0.4383662939071655, 0.3935610055923462, 0.9999786019325256)","(0.5479962825775146, 0.4269618093967438, 0.9999980330467224)","(0.36148539185523987, 0.42904385924339294, 0.9999436736106873)","(0.5763669013977051, 0.4960715174674988, 0.9927685856819153)","(0.3148091733455658, 0.49561595916748047, 0.9821365475654602)","(0.5880531072616577, 0.5540192127227783, 0.9969435334205627)","(0.2817744314670563, 0.5523139834403992, 0.9733909964561462)"
"(0.44989949464797974, 0.3827936351299286, 0.999984085559845)","(0.45920366048812866, 0.37158203125, 0.9999545216560364)","(0.4667355418205261, 0.37124332785606384, 0.9999514818191528)","(0.4740496575832367, 0.37099018692970276, 0.9999560117721558)","(0.4386071562767029, 0.37294161319732666, 0.9999371767044067)","(0.4317566752433777, 0.3735150396823883, 0.9999251365661621)","(0.42449307441711426, 0.374097615480423, 0.9999212026596069)","(0.4861235022544861, 0.37503883242607117, 0.9999032020568848)","(0.41513532400131226, 0.3787310719490051, 0.999865710735321)","(0.4651881754398346, 0.39305129647254944, 0.999988317489624)","(0.4364815950393677, 0.39410725235939026, 0.9999783039093018)","(0.5458230376243591, 0.4261196553707123, 0.9999980926513672)","(0.36000165343284607, 0.42824316024780273, 0.999945878982544)","(0.5764040350914001, 0.4955959916114807, 0.9925962090492249)","(0.31467440724372864, 0.4950352609157562, 0.9818989634513855)","(0.5894782543182373, 0.5525324940681458, 0.9967932105064392)","(0.281783789396286, 0.5514362454414368, 0.9730916619300842)"
"(0.4468909800052643, 0.38394227623939514, 0.9999828338623047)","(0.45537281036376953, 0.37224286794662476, 0.9999500513076782)","(0.4626437723636627, 0.37166330218315125, 0.9999467134475708)","(0.4699866473674774, 0.37125933170318604, 0.9999518394470215)","(0.43543002009391785, 0.37398773431777954, 0.9999326467514038)","(0.4283721148967743, 0.3745533525943756, 0.9999197125434875)","(0.42131707072257996, 0.37514665722846985, 0.9999155402183533)","(0.4823181629180908, 0.37499502301216125, 0.9998960494995117)","(0.41237765550613403, 0.3787990212440491, 0.9998598098754883)","(0.4621887505054474, 0.3939223289489746, 0.9999873638153076)","(0.434447318315506, 0.3955731689929962, 0.9999767541885376)","(0.5450435280799866, 0.4251273274421692, 0.9999980926513672)","(0.3585101366043091, 0.4281444251537323, 0.9999472498893738)","(0.5779787302017212, 0.4920515716075897, 0.9923570156097412)","(0.3139004111289978, 0.4950684905052185, 0.981564998626709)","(0.5943173170089722, 0.5498256683349609, 0.9966174364089966)","(0.28167790174484253, 0.5506743788719177, 0.9722819328308105)"
"(0.4440388083457947, 0.384204238653183, 0.9999790191650391)","(0.45227086544036865, 0.37256568670272827, 0.9999361634254456)","(0.45943719148635864, 0.37189406156539917, 0.9999319314956665)","(0.46655428409576416, 0.37142741680145264, 0.9999395608901978)","(0.43274518847465515, 0.3744146525859833, 0.9999184608459473)","(0.42566853761672974, 0.3749953508377075, 0.9999028444290161)","(0.4187306761741638, 0.375601589679718, 0.9998980164527893)","(0.4785616397857666, 0.3749938905239105, 0.9998725056648254)","(0.40971049666404724, 0.3789239823818207, 0.9998353719711304)","(0.4593695402145386, 0.3940550982952118, 0.9999842047691345)","(0.43213191628456116, 0.3957293927669525, 0.9999712705612183)","(0.543481707572937, 0.4250955283641815, 0.9999979734420776)","(0.35621991753578186, 0.42833858728408813, 0.9999459981918335)","(0.5810194611549377, 0.49015745520591736, 0.9919717907905579)","(0.3136802613735199, 0.49528801441192627, 0.9805245995521545)","(0.6006984114646912, 0.5454072952270508, 0.9963091015815735)","(0.28239914774894714, 0.5503519177436829, 0.9702136516571045)"
"(0.44003868103027344, 0.38477399945259094, 0.9999773502349854)","(0.4476991593837738, 0.3733058571815491, 0.9999298453330994)","(0.4548444151878357, 0.37248456478118896, 0.9999255537986755)","(0.4619724750518799, 0.37189406156539917, 0.9999341368675232)","(0.42821258306503296, 0.37526634335517883, 0.9999109506607056)","(0.42081189155578613, 0.37588590383529663, 0.999893307685852)","(0.41439351439476013, 0.3764379620552063, 0.9998868107795715)","(0.4738362729549408, 0.37506645917892456, 0.9998649954795837)","(0.4047779440879822, 0.3793542981147766, 0.9998219609260559)","(0.4552749693393707, 0.39444097876548767, 0.9999830722808838)","(0.4284879267215729, 0.39640524983406067, 0.999968409538269)","(0.5400250554084778, 0.42456668615341187, 0.9999979734420776)","(0.3533630073070526, 0.42905113101005554, 0.9999436140060425)","(0.5852780938148499, 0.4861587882041931, 0.9920565485954285)","(0.31371456384658813, 0.495349258184433, 0.9788989424705505)","(0.6070328950881958, 0.5409005880355835, 0.9962318539619446)","(0.28450074791908264, 0.5502606630325317, 0.9678399562835693)"
"(0.4335642158985138, 0.38714611530303955, 0.9999755620956421)","(0.44243139028549194, 0.3757420778274536, 0.9999256134033203)","(0.4498503804206848, 0.37491366267204285, 0.9999210238456726)","(0.4573182761669159, 0.3741272985935211, 0.9999308586120605)","(0.4220525920391083, 0.3773138225078583, 0.9999048113822937)","(0.4146198630332947, 0.37769797444343567, 0.9998840093612671)","(0.40798303484916687, 0.37803247570991516, 0.9998762011528015)","(0.46964797377586365, 0.37630411982536316, 0.9998615384101868)","(0.3987392783164978, 0.3803952634334564, 0.9998093247413635)","(0.4491663873195648, 0.39687836170196533, 0.9999821186065674)","(0.4226125180721283, 0.3990720212459564, 0.9999654293060303)","(0.5378450751304626, 0.4241444766521454, 0.9999980330467224)","(0.3488641381263733, 0.4300740659236908, 0.9999420046806335)","(0.5944017767906189, 0.4816793203353882, 0.992170512676239)","(0.31362494826316833, 0.49557530879974365, 0.9761110544204712)","(0.6195086240768433, 0.5310138463973999, 0.9962360858917236)","(0.2889794111251831, 0.5497003793716431, 0.9654788374900818)"
"(0.4283042848110199, 0.38871586322784424, 0.9999755620956421)","(0.43715280294418335, 0.37743568420410156, 0.9999262094497681)","(0.444701224565506, 0.3766838312149048, 0.9999215602874756)","(0.45236337184906006, 0.3758389353752136, 0.9999316334724426)","(0.4161180257797241, 0.378923237323761, 0.9999048709869385)","(0.40870895981788635, 0.37925493717193604, 0.9998831748962402)","(0.4015567898750305, 0.3795841932296753, 0.9998744130134583)","(0.46580496430397034, 0.3774696886539459, 0.9998652935028076)","(0.3927282989025116, 0.3818807601928711, 0.999809205532074)","(0.44420763850212097, 0.3983384072780609, 0.999982476234436)","(0.41771531105041504, 0.4010576903820038, 0.9999657273292542)","(0.5348737835884094, 0.423227459192276, 0.999998152256012)","(0.3456788957118988, 0.43114620447158813, 0.9999422430992126)","(0.6019613146781921, 0.4740070402622223, 0.9925578236579895)","(0.3137179911136627, 0.497447669506073, 0.9747353196144104)","(0.6276610493659973, 0.5214717984199524, 0.9963871240615845)","(0.29272356629371643, 0.5497238636016846, 0.9652838110923767)"
"(0.42322617769241333, 0.38907450437545776, 0.999973475933075)","(0.4320412576198578, 0.37796300649642944, 0.9999198913574219)","(0.4397483170032501, 0.3772624135017395, 0.9999151825904846)","(0.44752058386802673, 0.37644055485725403, 0.9999264478683472)","(0.41070330142974854, 0.37941500544548035, 0.999893307685852)","(0.4035636782646179, 0.379739910364151, 0.9998667240142822)","(0.3960322439670563, 0.38006171584129333, 0.9998550415039062)","(0.4615074098110199, 0.3780154883861542, 0.9998581409454346)","(0.38665375113487244, 0.3824519217014313, 0.9997842311859131)","(0.43890053033828735, 0.39877185225486755, 0.9999816417694092)","(0.41284963488578796, 0.4013906717300415, 0.999962568283081)","(0.5279659032821655, 0.42095309495925903, 0.9999982118606567)","(0.34201958775520325, 0.43172523379325867, 0.9999366402626038)","(0.6021944880485535, 0.46638262271881104, 0.992649257183075)","(0.31371989846229553, 0.4978376030921936, 0.9728684425354004)","(0.635231614112854, 0.5097801685333252, 0.9963265061378479)","(0.2945922613143921, 0.549683153629303, 0.9648571610450745)"
"(0.41862091422080994, 0.3898616433143616, 0.9999698996543884)","(0.42733263969421387, 0.37882357835769653, 0.9999110102653503)","(0.4352213442325592, 0.37810853123664856, 0.999906063079834)","(0.4431348145008087, 0.37721553444862366, 0.9999191761016846)","(0.40585407614707947, 0.3803102374076843, 0.9998763799667358)","(0.39881500601768494, 0.3806166350841522, 0.9998409748077393)","(0.39161813259124756, 0.3809565007686615, 0.9998267292976379)","(0.45782533288002014, 0.37824976444244385, 0.9998455047607422)","(0.38288581371307373, 0.38304415345191956, 0.9997455477714539)","(0.4351094961166382, 0.3993379473686218, 0.9999797344207764)","(0.4088904857635498, 0.40218204259872437, 0.9999563694000244)","(0.5253177881240845, 0.4204361140727997, 0.9999982118606567)","(0.3400033414363861, 0.4322377145290375, 0.9999291896820068)","(0.5999338030815125, 0.46098393201828003, 0.9924900531768799)","(0.3137483596801758, 0.4978162348270416, 0.9697158336639404)","(0.6328737139701843, 0.500186026096344, 0.9961905479431152)","(0.29439955949783325, 0.5486246347427368, 0.9639174938201904)"
"(0.415189653635025, 0.38964924216270447, 0.9999644756317139)","(0.42355453968048096, 0.3786205053329468, 0.9998955130577087)","(0.43126291036605835, 0.37790027260780334, 0.9998915195465088)","(0.438938707113266, 0.37703973054885864, 0.9999075531959534)","(0.402952641248703, 0.38016507029533386, 0.999847412109375)","(0.3959445059299469, 0.38051801919937134, 0.9997970461845398)","(0.3895319402217865, 0.3808711767196655, 0.999774158000946)","(0.4528302848339081, 0.37821587920188904, 0.9998266696929932)","(0.3809542953968048, 0.3830818831920624, 0.999676525592804)","(0.43175846338272095, 0.39917030930519104, 0.9999764561653137)","(0.4058547914028168, 0.40190303325653076, 0.9999446272850037)","(0.5191569924354553, 0.4189658463001251, 0.9999982118606567)","(0.3384496569633484, 0.4322185218334198, 0.9999178051948547)","(0.5997863411903381, 0.4564906060695648, 0.992588460445404)","(0.31433162093162537, 0.4970674216747284, 0.9659848213195801)","(0.6296443343162537, 0.4930078089237213, 0.9962039589881897)","(0.29423996806144714, 0.5477248430252075, 0.9626341462135315)"
"(0.41197946667671204, 0.38701191544532776, 0.9999632835388184)","(0.419688880443573, 0.37631523609161377, 0.9998916387557983)","(0.427178293466568, 0.37548884749412537, 0.9998880624771118)","(0.4345894455909729, 0.37467435002326965, 0.9999048113822937)","(0.4000304341316223, 0.3787817358970642, 0.9998416304588318)","(0.39313843846321106, 0.3795607388019562, 0.9997881054878235)","(0.3870413303375244, 0.380241334438324, 0.9997652769088745)","(0.44837436079978943, 0.3772614300251007, 0.999819815158844)","(0.3795243799686432, 0.38291996717453003, 0.9996642470359802)","(0.42887791991233826, 0.39616864919662476, 0.9999748468399048)","(0.40268823504447937, 0.39889809489250183, 0.9999399185180664)","(0.5149145126342773, 0.41788914799690247, 0.9999980926513672)","(0.33748793601989746, 0.4321881830692291, 0.9999099373817444)","(0.596098005771637, 0.4541577994823456, 0.9927604794502258)","(0.3142422139644623, 0.4959592819213867, 0.9643495678901672)","(0.6235144734382629, 0.4864996373653412, 0.996253490447998)","(0.2941719591617584, 0.5465211868286133, 0.9622625112533569)"
"(0.4086066782474518, 0.3861480951309204, 0.99996018409729)","(0.4157768189907074, 0.3753700852394104, 0.9998816251754761)","(0.42322325706481934, 0.374426931142807, 0.9998778700828552)","(0.4306615889072418, 0.3735821843147278, 0.9998959898948669)","(0.39658817648887634, 0.37818625569343567, 0.9998255372047424)","(0.38982954621315, 0.37914976477622986, 0.9997643828392029)","(0.38398224115371704, 0.37995967268943787, 0.9997434020042419)","(0.4447523355484009, 0.37639090418815613, 0.9998006820678711)","(0.376666784286499, 0.3828086853027344, 0.999641478061676)","(0.4253811836242676, 0.39504316449165344, 0.9999716877937317)","(0.39957329630851746, 0.3979286849498749, 0.999931275844574)","(0.5130032300949097, 0.41685453057289124, 0.9999978542327881)","(0.33610662817955017, 0.43215587735176086, 0.9999020099639893)","(0.5900731682777405, 0.4534684121608734, 0.9924082159996033)","(0.31453511118888855, 0.4959524869918823, 0.9622854590415955)","(0.6080487966537476, 0.48509785532951355, 0.9958778023719788)","(0.29397958517074585, 0.5456357598304749, 0.9619457721710205)"
"(0.4047014117240906, 0.38536834716796875, 0.9999575614929199)","(0.41179609298706055, 0.3745787441730499, 0.9998732805252075)","(0.4190627634525299, 0.37364962697029114, 0.9998685121536255)","(0.4264776408672333, 0.37283292412757874, 0.9998881220817566)","(0.3932388722896576, 0.37735944986343384, 0.9998161196708679)","(0.3867515027523041, 0.3783506155014038, 0.999751627445221)","(0.38107746839523315, 0.37918946146965027, 0.9997356534004211)","(0.44111168384552, 0.37577024102211, 0.9997788667678833)","(0.3743351995944977, 0.38225144147872925, 0.9996320605278015)","(0.42065349221229553, 0.3942805528640747, 0.9999683499336243)","(0.3963387608528137, 0.3968183398246765, 0.9999245405197144)","(0.5071517825126648, 0.41592586040496826, 0.9999975562095642)","(0.3340693712234497, 0.4322735369205475, 0.9998977780342102)","(0.5840321183204651, 0.45361459255218506, 0.9920771718025208)","(0.313683420419693, 0.49634650349617004, 0.9615689516067505)","(0.5913164615631104, 0.4873301088809967, 0.9955535531044006)","(0.2937565743923187, 0.5454816222190857, 0.9625012278556824)"
"(0.4003352224826813, 0.3851340413093567, 0.999955952167511)","(0.4072245657444, 0.3743906021118164, 0.9998684525489807)","(0.41418009996414185, 0.37347927689552307, 0.9998643398284912)","(0.42147114872932434, 0.3726750314235687, 0.9998852014541626)","(0.38920706510543823, 0.3770541548728943, 0.9998076558113098)","(0.3830677568912506, 0.3780098557472229, 0.9997388124465942)","(0.3774932026863098, 0.37878113985061646, 0.9997246265411377)","(0.43722641468048096, 0.3756246566772461, 0.9997736811637878)","(0.37208041548728943, 0.3819546699523926, 0.999615490436554)","(0.4158470630645752, 0.39399823546409607, 0.9999673366546631)","(0.3929423689842224, 0.3964581787586212, 0.9999194741249084)","(0.5059453248977661, 0.4159085154533386, 0.9999975562095642)","(0.3316730558872223, 0.43272334337234497, 0.9998916387557983)","(0.5811799764633179, 0.4568149149417877, 0.99229496717453)","(0.3136288821697235, 0.4965003430843353, 0.9609670639038086)","(0.5723597407341003, 0.4919455945491791, 0.995588481426239)","(0.2935119867324829, 0.5445086359977722, 0.9635809659957886)"
"(0.3950728178024292, 0.38514259457588196, 0.9999555349349976)","(0.4015786051750183, 0.3743942081928253, 0.9998665452003479)","(0.40883681178092957, 0.37348687648773193, 0.9998629093170166)","(0.41622307896614075, 0.372687429189682, 0.9998847842216492)","(0.383297860622406, 0.3770463764667511, 0.9998061656951904)","(0.37755918502807617, 0.37798866629600525, 0.9997369647026062)","(0.3713885247707367, 0.3787551820278168, 0.9997249245643616)","(0.4342480003833771, 0.37562790513038635, 0.9997756481170654)","(0.3672180473804474, 0.3819302022457123, 0.9996102452278137)","(0.41124412417411804, 0.39404296875, 0.9999671578407288)","(0.38830265402793884, 0.39648130536079407, 0.9999169707298279)","(0.504581093788147, 0.416021466255188, 0.9999973177909851)","(0.32951289415359497, 0.43391916155815125, 0.9998810291290283)","(0.5799540877342224, 0.4575611352920532, 0.9925824999809265)","(0.3136393427848816, 0.49619340896606445, 0.9592314958572388)","(0.5568773150444031, 0.49527642130851746, 0.9952458143234253)","(0.29323485493659973, 0.5427528023719788, 0.962763249874115)"
"(0.3911627233028412, 0.3843684792518616, 0.9999532699584961)","(0.39698365330696106, 0.37350478768348694, 0.9998624920845032)","(0.40422484278678894, 0.3726055920124054, 0.9998601675033569)","(0.4117630422115326, 0.371814101934433, 0.9998834729194641)","(0.3788951337337494, 0.3764137327671051, 0.999800980091095)","(0.37330517172813416, 0.37749049067497253, 0.9997312426567078)","(0.36695194244384766, 0.3783695101737976, 0.9997198581695557)","(0.4306623935699463, 0.3752477765083313, 0.9997763633728027)","(0.3632414638996124, 0.38192254304885864, 0.9995900392532349)","(0.40857645869255066, 0.3933907747268677, 0.999966561794281)","(0.38470596075057983, 0.395834743976593, 0.9999114274978638)","(0.5017073750495911, 0.4174576997756958, 0.9999970197677612)","(0.32758626341819763, 0.43548840284347534, 0.9998666644096375)","(0.5779597759246826, 0.4671265780925751, 0.992805004119873)","(0.3156712055206299, 0.49862533807754517, 0.9543251991271973)","(0.5426315665245056, 0.5041128993034363, 0.9948760271072388)","(0.2902269661426544, 0.5427384972572327, 0.9614373445510864)"
"(0.38776105642318726, 0.38432207703590393, 0.9999523758888245)","(0.39266613125801086, 0.3734850585460663, 0.9998618364334106)","(0.3995261490345001, 0.3725387156009674, 0.9998605251312256)","(0.4068259000778198, 0.37168261408805847, 0.9998847842216492)","(0.3753633201122284, 0.3764137625694275, 0.9997993111610413)","(0.3698255717754364, 0.3774820566177368, 0.9997285604476929)","(0.36344489455223083, 0.37835073471069336, 0.9997169971466064)","(0.42554962635040283, 0.37500181794166565, 0.9997803568840027)","(0.3595665395259857, 0.38192224502563477, 0.9995708465576172)","(0.4054200053215027, 0.39332860708236694, 0.9999663233757019)","(0.3821572959423065, 0.3958623707294464, 0.9999062418937683)","(0.49831876158714294, 0.41747814416885376, 0.9999969005584717)","(0.3266366422176361, 0.4358721077442169, 0.9998463988304138)","(0.5717016458511353, 0.46857354044914246, 0.9930984377861023)","(0.3155103921890259, 0.4989432990550995, 0.9513675570487976)","(0.5289210081100464, 0.5079296827316284, 0.9948768615722656)","(0.2848694920539856, 0.541151762008667, 0.9613137245178223)"
"(0.3851672410964966, 0.3833156228065491, 0.9999530911445618)","(0.3898375928401947, 0.37249770760536194, 0.9998646378517151)","(0.39631718397140503, 0.3715638816356659, 0.9998641014099121)","(0.40326932072639465, 0.3707354664802551, 0.9998881816864014)","(0.37289196252822876, 0.3756750822067261, 0.9998021125793457)","(0.36747685074806213, 0.37694671750068665, 0.9997327923774719)","(0.3609964847564697, 0.3779955506324768, 0.9997208118438721)","(0.4218016564846039, 0.37436625361442566, 0.9997882843017578)","(0.3574104905128479, 0.38187259435653687, 0.9995617270469666)","(0.4026920795440674, 0.3924790322780609, 0.999966561794281)","(0.37981703877449036, 0.39518362283706665, 0.999902069568634)","(0.49518635869026184, 0.4175749719142914, 0.9999966621398926)","(0.32548224925994873, 0.43677666783332825, 0.9998102784156799)","(0.5675410628318787, 0.4690546989440918, 0.9933569431304932)","(0.315794974565506, 0.502259373664856, 0.9473023414611816)","(0.5205457806587219, 0.5087054967880249, 0.9948354959487915)","(0.27893033623695374, 0.538518488407135, 0.9612107276916504)"
"(0.3805862069129944, 0.3833495080471039, 0.9999547600746155)","(0.3852688670158386, 0.372496634721756, 0.9998705387115479)","(0.39172258973121643, 0.3715249001979828, 0.9998701810836792)","(0.398928701877594, 0.3706570565700531, 0.9998933672904968)","(0.3684517443180084, 0.3756769299507141, 0.9998103380203247)","(0.36288905143737793, 0.37694257497787476, 0.9997442364692688)","(0.35628947615623474, 0.37798646092414856, 0.9997336268424988)","(0.4184481203556061, 0.3741757571697235, 0.9997987747192383)","(0.35361558198928833, 0.3818584978580475, 0.9995758533477783)","(0.39882344007492065, 0.3925248682498932, 0.9999675750732422)","(0.37628504633903503, 0.3952227234840393, 0.9999033212661743)","(0.4929933249950409, 0.4176483452320099, 0.9999964833259583)","(0.32354456186294556, 0.4369865953922272, 0.9997970461845398)","(0.5672656297683716, 0.4702957272529602, 0.9935629963874817)","(0.31417781114578247, 0.5024802684783936, 0.9456331133842468)","(0.5135253667831421, 0.508626401424408, 0.9948484301567078)","(0.2750595510005951, 0.5341488122940063, 0.9622991681098938)"
"(0.37541463971138, 0.38300812244415283, 0.9999542236328125)","(0.38013526797294617, 0.37202927470207214, 0.9998706579208374)","(0.38645222783088684, 0.37094929814338684, 0.9998708963394165)","(0.39342862367630005, 0.369967520236969, 0.9998936653137207)","(0.36349523067474365, 0.3753564953804016, 0.9998103380203247)","(0.35782942175865173, 0.37660008668899536, 0.9997457265853882)","(0.35153770446777344, 0.3776635527610779, 0.9997346997261047)","(0.41394710540771484, 0.37311455607414246, 0.9998006224632263)","(0.35020068287849426, 0.38139820098876953, 0.999566376209259)","(0.3939269185066223, 0.3922309875488281, 0.9999669790267944)","(0.37191376090049744, 0.39483311772346497, 0.9998984932899475)","(0.4903804659843445, 0.416792094707489, 0.9999963045120239)","(0.3215291202068329, 0.436918705701828, 0.9997857213020325)","(0.5672111511230469, 0.4686570465564728, 0.9937803745269775)","(0.31299787759780884, 0.5021898746490479, 0.9423438906669617)","(0.5051435828208923, 0.5035951733589172, 0.9949551224708557)","(0.2691432535648346, 0.5308796167373657, 0.9630613923072815)"
"(0.37060487270355225, 0.38273587822914124, 0.9999521970748901)","(0.37584424018859863, 0.37165823578834534, 0.9998688697814941)","(0.3823845684528351, 0.3704031705856323, 0.9998690485954285)","(0.38957759737968445, 0.3691982626914978, 0.9998920559883118)","(0.358902245759964, 0.3751630187034607, 0.9998064637184143)","(0.35308048129081726, 0.3764062225818634, 0.9997405409812927)","(0.34700679779052734, 0.3774871826171875, 0.9997295141220093)","(0.4114197790622711, 0.3719792068004608, 0.9997958540916443)","(0.3469454050064087, 0.38109710812568665, 0.999545693397522)","(0.38937002420425415, 0.39180511236190796, 0.9999661445617676)","(0.36746302247047424, 0.3945992588996887, 0.9998931884765625)","(0.48977339267730713, 0.4164206385612488, 0.9999961853027344)","(0.320744127035141, 0.4368440806865692, 0.9997857809066772)","(0.567305326461792, 0.4689796566963196, 0.9938051104545593)","(0.3093251585960388, 0.49969542026519775, 0.9383115768432617)","(0.4914203882217407, 0.498501718044281, 0.9949923753738403)","(0.2655709683895111, 0.5307102799415588, 0.962323009967804)"
"(0.3676489293575287, 0.3822556138038635, 0.999950647354126)","(0.3731846511363983, 0.3713022470474243, 0.9998685121536255)","(0.3797543942928314, 0.37005701661109924, 0.9998694062232971)","(0.38671642541885376, 0.368878036737442, 0.9998925924301147)","(0.3558869957923889, 0.37473204731941223, 0.9998030066490173)","(0.349756121635437, 0.37595075368881226, 0.9997349977493286)","(0.3436776399612427, 0.37702786922454834, 0.9997220635414124)","(0.40837833285331726, 0.3717058002948761, 0.9997970461845398)","(0.3432200849056244, 0.380744993686676, 0.9995293021202087)","(0.385586678981781, 0.3914775848388672, 0.9999659657478333)","(0.3641604781150818, 0.39418086409568787, 0.9998898506164551)","(0.4852653741836548, 0.415937215089798, 0.9999962449073792)","(0.3175451159477234, 0.4365490674972534, 0.9997889399528503)","(0.5649171471595764, 0.46901053190231323, 0.9940698146820068)","(0.3073837459087372, 0.49652817845344543, 0.9328824281692505)","(0.4874258041381836, 0.4925607144832611, 0.9952002167701721)","(0.2652951180934906, 0.5312991142272949, 0.9605461359024048)"
"(0.3639689087867737, 0.3816445469856262, 0.9999517202377319)","(0.3698650598526001, 0.3707508444786072, 0.9998738765716553)","(0.37647074460983276, 0.3695478141307831, 0.999875009059906)","(0.3834473192691803, 0.36841440200805664, 0.9998973608016968)","(0.35244330763816833, 0.37401044368743896, 0.9998094439506531)","(0.3461953401565552, 0.3751333951950073, 0.9997422099113464)","(0.34023725986480713, 0.37613576650619507, 0.9997279047966003)","(0.40569615364074707, 0.3713349997997284, 0.9998055100440979)","(0.3402804732322693, 0.3800281882286072, 0.999538779258728)","(0.38219591975212097, 0.39091959595680237, 0.999967098236084)","(0.3606969714164734, 0.39360311627388, 0.9998916983604431)","(0.4810180068016052, 0.4157950282096863, 0.9999963641166687)","(0.3144635856151581, 0.43648481369018555, 0.9997942447662354)","(0.5564646124839783, 0.47056055068969727, 0.9943166971206665)","(0.30364832282066345, 0.4959796965122223, 0.9291625022888184)","(0.4800319969654083, 0.48742637038230896, 0.9954441785812378)","(0.2634551227092743, 0.5320069789886475, 0.9587149620056152)"
"(0.3608110249042511, 0.38042622804641724, 0.9999517798423767)","(0.36664190888404846, 0.3697820007801056, 0.999876856803894)","(0.37329545617103577, 0.3687569499015808, 0.9998786449432373)","(0.3801226317882538, 0.3677911162376404, 0.9999002814292908)","(0.34885185956954956, 0.3728489875793457, 0.9998104572296143)","(0.3423297107219696, 0.3738856911659241, 0.9997425079345703)","(0.3362818658351898, 0.3748985826969147, 0.999724805355072)","(0.40169334411621094, 0.37105101346969604, 0.9998111724853516)","(0.33501800894737244, 0.37920400500297546, 0.9995363354682922)","(0.3785906434059143, 0.38993510603904724, 0.9999679327011108)","(0.3571624457836151, 0.3923017084598541, 0.9998928308486938)","(0.47557756304740906, 0.41559189558029175, 0.9999964833259583)","(0.3085421025753021, 0.43646952509880066, 0.9997981190681458)","(0.5422597527503967, 0.47347238659858704, 0.9945212602615356)","(0.2969755530357361, 0.4960857033729553, 0.9269849061965942)","(0.4752473533153534, 0.48902612924575806, 0.9956580400466919)","(0.25773119926452637, 0.5324530005455017, 0.9568596482276917)"
"(0.35544827580451965, 0.3802638649940491, 0.9999521970748901)","(0.36059391498565674, 0.36955827474594116, 0.9998806715011597)","(0.3670700490474701, 0.3685131072998047, 0.9998833537101746)","(0.37374651432037354, 0.3675297796726227, 0.9999039173126221)","(0.34313759207725525, 0.37262648344039917, 0.9998112916946411)","(0.3366812467575073, 0.37364161014556885, 0.9997417330741882)","(0.3309403657913208, 0.3746020197868347, 0.9997186660766602)","(0.3954341411590576, 0.370710551738739, 0.9998199343681335)","(0.33001434803009033, 0.3787284195423126, 0.9995319247245789)","(0.37331506609916687, 0.3896166980266571, 0.9999694228172302)","(0.35252735018730164, 0.3919592797756195, 0.999896228313446)","(0.47091466188430786, 0.4150102436542511, 0.9999967217445374)","(0.30253010988235474, 0.43441054224967957, 0.9998065829277039)","(0.5309039354324341, 0.4766324758529663, 0.9947676062583923)","(0.29214903712272644, 0.49606022238731384, 0.9244083762168884)","(0.47134047746658325, 0.4904124140739441, 0.9959129691123962)","(0.256168007850647, 0.5324923396110535, 0.9554624557495117)"
