nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.4721936629368719, 0.38120842278698464)","(0.4824063150615969, 0.37184005878466353)","(0.48995790024459607, 0.3722096763568611)","(0.49715535047448983, 0.3725953469604331)","(0.461255828192185, 0.3713287652094611)","(0.45454784248258784, 0.37155200113783426)","(0.4488269397012013, 0.3718136231521356)","(0.5072649237992891, 0.3778021885798536)","(0.4378119604293015, 0.3776373923658499)","(0.48643277769600146, 0.39325887958208805)","(0.4570652466692856, 0.39227721352121575)","(0.5630921269908108, 0.4355587616111303)","(0.3768248626819032, 0.4308100233683784)","(0.5824911773621632, 0.5069140386192404)","(0.32786183361406995, 0.49940679283131084)","(0.5929497886093081, 0.5644383281816704)","(0.2977692112500302, 0.5589006518150555)"
"(0.4715395220370847, 0.3812100626094088)","(0.4819547743786198, 0.3718461856280737)","(0.48949925278450324, 0.37221196272990165)","(0.49673795345780003, 0.3725944540717393)","(0.4606708735574941, 0.3713432561545391)","(0.4540033298077849, 0.37157595282668077)","(0.44824409123623105, 0.37183082499704245)","(0.5068924650723572, 0.3778145484852076)","(0.43735645242504406, 0.3776681791374464)","(0.4858113323058293, 0.3932838328790562)","(0.4563695191642353, 0.3922983246805515)","(0.5628094474474602, 0.43543356247159526)","(0.3765108371392283, 0.4309747197550225)","(0.582201955479621, 0.506764620195181)","(0.32759658314965057, 0.4995242940101323)","(0.5924797868117321, 0.5642944360390699)","(0.29762533390438706, 0.5590347061346195)"
"(0.4708654528314427, 0.38121541313358204)","(0.48150991754376354, 0.3718575267663933)","(0.48905818827780356, 0.37222242167779696)","(0.4963464288166919, 0.37260224859475616)","(0.4600665661699576, 0.3713564717130513)","(0.4534385091080264, 0.37159873368023233)","(0.44762621684507986, 0.37184745413718046)","(0.5065703019673463, 0.3778414292769007)","(0.436839887520651, 0.3777137257697151)","(0.4852011783139699, 0.39332446073874533)","(0.45564728113877007, 0.39233531033520463)","(0.5626092184951546, 0.4353130551484924)","(0.3762238457764231, 0.43113856354515684)","(0.5819647107924627, 0.5066218437292648)","(0.3274103169674647, 0.49968159115397953)","(0.5921093108770743, 0.5641694612158495)","(0.2975534108274195, 0.5590951123159816)"
"(0.47025628085736726, 0.3812276524402609)","(0.481103505843726, 0.37186950959247944)","(0.4886553276391029, 0.37223540187437854)","(0.49598993864648655, 0.3726132751066932)","(0.4595074978741743, 0.3713701516042508)","(0.4529064165684459, 0.3716241623555038)","(0.44703260995013544, 0.371868391414901)","(0.5062819091312268, 0.3778743587590606)","(0.4363074404793195, 0.3777683664174077)","(0.4846570534167044, 0.39337686308614106)","(0.45498656122001, 0.3923935904786312)","(0.5624633336956418, 0.4351791089231327)","(0.37597666913535016, 0.43128724879040403)","(0.5817551127958421, 0.5064644655147643)","(0.32731265051937397, 0.4998877535472116)","(0.5918102267183081, 0.5640580108115736)","(0.29750922009661546, 0.5591200933311937)"
"(0.46978362331857315, 0.38131041661564924)","(0.4807823166285927, 0.3719164463051001)","(0.4883410084497689, 0.3722837638882776)","(0.4957125831595123, 0.3726540489908151)","(0.4590615810769987, 0.37141829638770213)","(0.45246707816501974, 0.37168488420528767)","(0.44652957064566456, 0.37193008784925546)","(0.506043751478752, 0.3779262807263647)","(0.43581328803287056, 0.3778527551319779)","(0.4842366592172709, 0.39348875378673254)","(0.4544597251431935, 0.3925266250585907)","(0.5623775074531994, 0.435057594295427)","(0.3757567465444275, 0.4314281195749501)","(0.5816119431337845, 0.5063263446023147)","(0.32728134898039085, 0.5001051410650607)","(0.5915926280833081, 0.5639828808935662)","(0.29748530710215954, 0.5591296630027979)"
"(0.46944538057545226, 0.3814018240897536)","(0.4805410675930264, 0.37195637794363556)","(0.48812066376348306, 0.372319311389835)","(0.49552531161786345, 0.37268008969046934)","(0.45871117551287954, 0.3714762655171489)","(0.4521156098598098, 0.3717584219567989)","(0.4461173737521503, 0.37201005699751344)","(0.5058803034551227, 0.3779553873833529)","(0.43538580810551414, 0.3779449144026624)","(0.4839821584296959, 0.3935963228727007)","(0.4540825579966708, 0.3926727841923017)","(0.5623414949937312, 0.434930695450946)","(0.37560965492453136, 0.4315515787868242)","(0.5814863890756828, 0.5061991801072956)","(0.3272766664728425, 0.5003006890381422)","(0.5914388971451014, 0.5638982846742477)","(0.297518449577141, 0.559094046657181)"
"(0.4692799355183458, 0.3815033352458402)","(0.4803910153312293, 0.37199378805560745)","(0.4880050067857161, 0.3723499658919167)","(0.49542461700372864, 0.37270082279796724)","(0.45847429783194316, 0.3715394505392985)","(0.451861988761765, 0.3718376962732888)","(0.4458156437168042, 0.37210048196754886)","(0.5057806625510718, 0.37797070133102606)","(0.43504162219576714, 0.378043386347089)","(0.4839230037374662, 0.39370145094700437)","(0.45388102267449926, 0.3928273029121772)","(0.5623802805280365, 0.43480154621851286)","(0.375558615772875, 0.4316330782739164)","(0.5813602857934301, 0.5060805645022369)","(0.3273234959248903, 0.5004410702726512)","(0.5913849260423579, 0.5637818002478516)","(0.29762166759350983, 0.5590141767110591)"
"(0.4692791724677418, 0.3816505067554118)","(0.48033906717400554, 0.3720670759955772)","(0.4879939208080729, 0.372421542733978)","(0.49540698257359694, 0.37276114881177685)","(0.4583790143886656, 0.37162635293040325)","(0.451738796450876, 0.3719388639732405)","(0.44567225751899153, 0.3722131551701436)","(0.5057338198303909, 0.3780176761128138)","(0.43484682518563444, 0.3781543159401508)","(0.48400989883429624, 0.3938525084987951)","(0.4538627944209369, 0.3930209324215406)","(0.5624230756904152, 0.434718903197554)","(0.3755835105767069, 0.4316931643408227)","(0.5812084230231807, 0.5060119357976057)","(0.3273878062799545, 0.5005162491665031)","(0.5913911403475954, 0.5636517941812825)","(0.2977734722874388, 0.5589219560989979)"
"(0.4692872616794569, 0.3818413458226174)","(0.48031272337986974, 0.37217805060473436)","(0.48800481136862317, 0.3725310018012582)","(0.4954052652234531, 0.37285834328555917)","(0.45832656591366594, 0.37174303916506635)","(0.4516626120586227, 0.37207034362223956)","(0.4455881972551911, 0.3723548268660528)","(0.5057071912816643, 0.37809694598326954)","(0.43474462392169094, 0.3782829302591052)","(0.484068313331316, 0.3940442335772356)","(0.4538477886390029, 0.393251008156575)","(0.5624492953429423, 0.4346397682364458)","(0.37567039428057447, 0.4317135762918255)","(0.5810761165507758, 0.5059078124575415)","(0.32744930090604196, 0.5005160973066506)","(0.5914742442277774, 0.5634721181331549)","(0.29795585555352316, 0.5588114917417241)"
"(0.46934125174731467, 0.3819208704369338)","(0.4803244009579266, 0.372198845748302)","(0.4880487514542543, 0.37254178308662633)","(0.49542907783479506, 0.3728589081402989)","(0.45832299560933776, 0.37179410784116795)","(0.4516366084555656, 0.3721333821336714)","(0.44556480569717305, 0.3724314842746538)","(0.5057033920065795, 0.37808143210300005)","(0.43472312894456683, 0.3783572821211434)","(0.48416215959406783, 0.39408627527577145)","(0.4538975722028391, 0.39333361164951186)","(0.5624769431449884, 0.4345708807587355)","(0.37580939252059853, 0.4317203291924137)","(0.5809244876141327, 0.5057697461479482)","(0.32751396027478374, 0.5004691629559854)","(0.5916478650553256, 0.5632520845997874)","(0.29812667843623103, 0.5587123993671314)"
"(0.46941372036656126, 0.3818451098073065)","(0.48036102106521283, 0.3720941117732405)","(0.4881087110870656, 0.3724131944018374)","(0.4954638516569481, 0.37272100320784995)","(0.45834533984844605, 0.3717561303735621)","(0.45164286277511, 0.3721062993253036)","(0.4455749221615034, 0.37242116621046434)","(0.5057092407644501, 0.37793083304847674)","(0.4347306469103682, 0.3783663327182653)","(0.48425925868652464, 0.39392896514116826)","(0.45398027045187794, 0.39323082538473664)","(0.5624931535242889, 0.434469246155733)","(0.376005867283384, 0.4316645476506872)","(0.5807918381024086, 0.5055743624002517)","(0.327603748072556, 0.5003463488358728)","(0.591882332082674, 0.5630035988100771)","(0.2982892073117776, 0.5586258903805761)"
"(0.46948983285810664, 0.3816295040376267)","(0.4804035240397875, 0.37188901087065196)","(0.4881669846309103, 0.3721755899332628)","(0.4954994510520599, 0.3724752198427159)","(0.4583853345650903, 0.37163848254508425)","(0.45167500523976334, 0.3719964770031428)","(0.4456108746689804, 0.3723289766511725)","(0.5057226313855553, 0.3776740567250694)","(0.43478369428005625, 0.37831317489241745)","(0.48436065362050085, 0.3936029500338868)","(0.45410258126703557, 0.39296143330060607)","(0.5625355160319734, 0.4343279673780882)","(0.3762479633579173, 0.4315793697650625)","(0.5807057977556361, 0.5053082541985956)","(0.32770853810932876, 0.5001917589794517)","(0.5921383457028239, 0.562742006806506)","(0.2984225032351796, 0.5585595547180365)"
"(0.4695228752973207, 0.3813042517030719)","(0.4804049060617026, 0.37161336425856917)","(0.48816919882536597, 0.3718627467577838)","(0.49548852547899097, 0.37215996712515764)","(0.4584033342647118, 0.37145957989848377)","(0.4516982425759732, 0.3718224667307944)","(0.44564058577819954, 0.37217063239682324)","(0.5057220873021312, 0.3773567781442815)","(0.4348794486556029, 0.37820875589108494)","(0.4844156286933216, 0.393158846315527)","(0.4542185169555656, 0.39256849704366825)","(0.562605681258205, 0.4341670774218651)","(0.37649250780785914, 0.431474673581291)","(0.5806906813786037, 0.5050198702545444)","(0.3278195248061412, 0.5000472664138387)","(0.5923941398000396, 0.5625178979271233)","(0.2985156327833391, 0.5585452533546318)"
"(0.4695920421110177, 0.38092936634461727)","(0.48042489994656057, 0.3713078538437831)","(0.48817793153104916, 0.3715186990224406)","(0.4954802178558503, 0.37181562199181417)","(0.4584527383873245, 0.37125378249686436)","(0.4517438912586187, 0.3716221535122486)","(0.4457034872267362, 0.37198535802759014)","(0.50572873745765, 0.3770152813904777)","(0.4350137024214783, 0.3780786408272109)","(0.48448676982404015, 0.39267325067853676)","(0.4543777371481036, 0.3921267191569019)","(0.562697523957367, 0.43403881135242617)","(0.3767143769280902, 0.4313758459541357)","(0.5807110515785674, 0.5047451166006246)","(0.32790931795304823, 0.4999119787366251)","(0.5926142528062669, 0.5623500015074291)","(0.2985211552439876, 0.5585962089347407)"
"(0.4697124578041363, 0.38059957968049474)","(0.48047120032054946, 0.3710346160096174)","(0.4882037208908376, 0.3712076636461119)","(0.49548311159883174, 0.3715018106229385)","(0.45854514844212046, 0.37107402850420124)","(0.4518207891698771, 0.3714472119346929)","(0.44581056704054445, 0.3718252639114726)","(0.5057351696185588, 0.37670408151088697)","(0.43515570708366075, 0.3779624851294617)","(0.48459125419596794, 0.3922391346284568)","(0.45457446839148175, 0.39173551449131105)","(0.5627982255184301, 0.4339739844237739)","(0.37688915525283095, 0.4312996429441146)","(0.5807524160905331, 0.5045360414298276)","(0.3279344721551827, 0.49979181757895924)","(0.5927739215619648, 0.5622552761109015)","(0.29838259139538986, 0.5586956183671408)"
"(0.4698911020944734, 0.3803194937728232)","(0.48056975034845006, 0.3708098888536163)","(0.4882964781531098, 0.3709552190798432)","(0.49554232026869427, 0.3712502010079816)","(0.45868244572675126, 0.37092302388800413)","(0.4519304164917607, 0.37129978206885805)","(0.44596441948052706, 0.3716886364496679)","(0.5057736389286879, 0.37646198418590654)","(0.4353070093062661, 0.37785986489627266)","(0.4847526944183814, 0.391886460128087)","(0.4547908322099771, 0.39140839822642537)","(0.5629029093366693, 0.4339867139057133)","(0.3770251860429643, 0.43125702972178787)","(0.5807637851555043, 0.5044201870898277)","(0.3279069126485952, 0.4996810244235692)","(0.5928521749578723, 0.562210711843763)","(0.29811884820600276, 0.5587773403643462)"
"(0.4701230623922158, 0.3801379025260338)","(0.4807138727122542, 0.37067694451425537)","(0.4884500199959283, 0.3708120592129544)","(0.49564972568503185, 0.37111285106563424)","(0.45885720800408775, 0.37082409302949426)","(0.4520634730934828, 0.3712016999165781)","(0.44615404610033726, 0.37159657909042154)","(0.5058346847832075, 0.3763338965830555)","(0.435473973448183, 0.37778775404383336)","(0.48495999527422246, 0.3916795392692236)","(0.45501419561448453, 0.39119569724534303)","(0.5629931664689172, 0.4340722517811622)","(0.37710217593155343, 0.4312469540359266)","(0.5807446392821833, 0.5044054832213976)","(0.32782771238636094, 0.4996089260061315)","(0.5928715422992675, 0.5622193550730097)","(0.2977680418735902, 0.5588481330371415)"
"(0.4703715181017265, 0.3800885221619158)","(0.4808815953892716, 0.37066157540797157)","(0.48863984106026154, 0.37080677308680654)","(0.49579037333424103, 0.3711174699393194)","(0.4590461963401261, 0.37079563736915666)","(0.4522044459978749, 0.3711715537212398)","(0.44635694413196325, 0.3715675453761804)","(0.5059183719274891, 0.3763441615032435)","(0.4356327641816138, 0.3777610513019125)","(0.4851847202072065, 0.3916608998269754)","(0.4552123318046411, 0.39113951194814395)","(0.5630546599834961, 0.43422281026562426)","(0.37712390231085907, 0.4312764133189951)","(0.5806825104015425, 0.5045152385751694)","(0.3277175243778947, 0.4996141987247078)","(0.5928676892549576, 0.5622937012385667)","(0.2973444785549375, 0.5589693762483586)"
"(0.4706048565311042, 0.38016836883582794)","(0.4810443043291996, 0.37074533785695596)","(0.48883173974244015, 0.3709104096556051)","(0.4959385813949836, 0.37123174260268477)","(0.45922573060144734, 0.37083774777281336)","(0.45233502720063756, 0.37121368704975977)","(0.44654641805828965, 0.37160706693753853)","(0.5060139299828422, 0.3764563259822791)","(0.43576266437699557, 0.37778451615002406)","(0.4854008647806449, 0.391805125908419)","(0.4553646197963715, 0.39122612513862376)","(0.5630953899630312, 0.4343736202288906)","(0.3771207346504949, 0.43132594859961393)","(0.5806103009721907, 0.5046400501455749)","(0.3276016301625265, 0.49965954577172667)","(0.5928661431465962, 0.5623707775469439)","(0.29689579736658533, 0.5590957810272994)"
"(0.4707964433656716, 0.38024033171869465)","(0.4811867218473307, 0.3708172099434698)","(0.4890047866147725, 0.37100615736210063)","(0.496076196987869, 0.3713405426843469)","(0.45937855260355587, 0.3708669495332499)","(0.4524469700031913, 0.3712406148721574)","(0.44670734990449035, 0.37163076075640666)","(0.5061112540863065, 0.3765684780263131)","(0.43586243275718073, 0.37779011356802894)","(0.4855867824354382, 0.39193498525586246)","(0.455476851521673, 0.39129066522860667)","(0.5631016520631353, 0.43451552020086365)","(0.37711217707687406, 0.43137619955278594)","(0.5805273615952706, 0.50474580490228)","(0.3275158295542495, 0.49966105547818374)","(0.5928896875370366, 0.5624226388675639)","(0.2964866740025569, 0.5590332344973294)"
"(0.4709567293559487, 0.3802934412633908)","(0.4813105801602354, 0.37087232617787347)","(0.4891601002021836, 0.37108433593959045)","(0.49620010385980245, 0.3714322076116139)","(0.4595192249143606, 0.37088323480043733)","(0.4525549567384885, 0.3712545820188419)","(0.44685862628452244, 0.37164273392626257)","(0.5062029199166742, 0.3766624435678237)","(0.43596502638363427, 0.3777846195897864)","(0.48574649037181183, 0.3920292063053958)","(0.4555795612312985, 0.3913239267739391)","(0.5630844011729148, 0.4346138143733952)","(0.3771297098734448, 0.43137863410380706)","(0.5804480205882692, 0.5047960053512833)","(0.32745319465935163, 0.49956118018477225)","(0.5929173656276903, 0.5624459954130634)","(0.2961766897659486, 0.5587835323004746)"
"(0.4709999671071291, 0.3803579042424697)","(0.48136451409691244, 0.3709367999941605)","(0.4892434507677893, 0.3711722848159736)","(0.4962790958531264, 0.3715329268873441)","(0.45956321328114336, 0.370912527912981)","(0.45258753727644013, 0.3712863064173504)","(0.4469094343813437, 0.37167164044224654)","(0.506285506945391, 0.37677038563437193)","(0.4360148283568305, 0.3777921262320947)","(0.485817961620563, 0.3921302405548549)","(0.4556002241053513, 0.3913743314626342)","(0.5630772475040332, 0.43469617201453975)","(0.3771490763117391, 0.431370650485402)","(0.5803975210045336, 0.5048380535799317)","(0.3273849847850273, 0.49940969352122067)","(0.5929626204195013, 0.5624570501989985)","(0.29598576650197195, 0.5583967198302986)"
"(0.47097260336498104, 0.3804340690443852)","(0.4813828223096196, 0.371013266292764)","(0.4892796910865056, 0.3712706764539091)","(0.49632596705621324, 0.37164665234116767)","(0.459545816574898, 0.37095680895385286)","(0.4525682379454731, 0.3713370501856156)","(0.4468961276096629, 0.37171930845800893)","(0.5063528658904685, 0.3768940947967262)","(0.43604586230013564, 0.37781450471955935)","(0.4858253865669946, 0.39223670938631955)","(0.4555556059300492, 0.39144041356229087)","(0.5631052241736649, 0.4348049932148638)","(0.3771641840745805, 0.43136745816344235)","(0.5803695619800998, 0.5049019612910319)","(0.3272851909096154, 0.49920918439929685)","(0.5929744119966516, 0.5625037521749121)","(0.29591052661408973, 0.5579500344249764)"
"(0.4709374846278381, 0.38049911841368145)","(0.4813550048635844, 0.3710756046232929)","(0.48923822744187323, 0.3713447657220577)","(0.4962999195485692, 0.3717277017367755)","(0.4595115440430907, 0.3710023100837413)","(0.45253943660598356, 0.3713932112380349)","(0.4468678786204421, 0.3717747581449708)","(0.5063674587469845, 0.3769892860542652)","(0.4360819717387229, 0.3778503744196511)","(0.48581055758438574, 0.3923222749800124)","(0.4555371939997027, 0.3915076913672458)","(0.5631613985641866, 0.4349275600937984)","(0.37719567130495696, 0.43137411019463173)","(0.5803621547483355, 0.505010346710544)","(0.3271446638590813, 0.4989277796172884)","(0.5929867673865021, 0.5625799695650748)","(0.295913263425961, 0.5575046558758052)"
"(0.47077901150796897, 0.3805340654227569)","(0.48116369423888605, 0.37110611004429345)","(0.48899718118714397, 0.37137345577175607)","(0.49609433791854274, 0.3717536427480088)","(0.45937525434093973, 0.3710367027279388)","(0.4524409989099134, 0.37143885297375207)","(0.44674611091613864, 0.37181891289068625)","(0.5062660406797371, 0.37703926906441276)","(0.43604611252849285, 0.37788714089871644)","(0.4856694847831648, 0.3923664582081339)","(0.4554731971595125, 0.39155589783942035)","(0.5631432455458576, 0.4349986890673925)","(0.3772318506296428, 0.4313767850399027)","(0.5803767449650188, 0.5050997550670928)","(0.32695576875082055, 0.49861361881791955)","(0.5928902992835424, 0.5626546352893335)","(0.29591751577970926, 0.557150548710413)"
